inputName,size,a[size]
values_7,24,"{1525161312.758, 238525251.22, 346556734.559, -470757576.661, 1923590332.907, -829187186.716, -498988843.326, 1480945039.862, -1150116513.086, 1072750486.473, 1419314336.61, 1715213067.889, 207023231.691, 2066159577.474, -1337864982.085, -707392941.98, 1266290860.789, -981865423.743, 558644653.217, 455615629.184, 2093776694.81, 1741043236.472, 488944100.607, -1180349889.457"
values_92,3,"{-581440363.091, -871300824.146, 544031876.339"
values_56,29,"{1073162909.301, 773955037.164, -384836453.872, -1124658374.634, 792234494.101, -470495765.603, 1778862080.451, -1308846467.217, -1941381549.013, -211234037.25, 1491520552.114, -1696360398.044, 2091119255.589, -987760081.12, -998980201.952, -486826454.101, 1210283087.387, 732404172.628, -2054824863.863, 1855244581.334, 755944107.264, 1701805171.692, -1672003993.173, 262136374.648, -619552645.214, 1977161055.677, -1229210625.78, 997042679.931, -1378439083.127"
values_47,31,"{-1320293955.767, -860344018.57, 1355050759.495, 785465890.078, 1724194999.512, -141790727.897, 29085971.304, -428295779.009, -1595129063.836, -1196330964.533, -1840948563.855, -1817980588.978, 2014411104.241, -2044684020.426, -1533750929.755, 308734830.302, -1022130404.564, -702545314.438, 386875891.879, 312231715.516, -857158260.232, 547224231.413, 1721413444.413, -618276260.129, -293258837.89, -1202646679.218, 1135867152.841, 637315783.442, -1186983206.025, 64118195.906, 342628709.416"
values_95,18,"{1659084936.077, -1984477908.815, 893940441.745, -844033470.758, -581438803.09, -57527885.856, -1806477815.58, -1607341549.291, 338749874.68, 121182265.209, 1765583594.751, 654151593.232, -700661512.397, 1249401485.238, 1050507504.416, 1006211465.842, -1434130709.512, -380826775.512"
values_98,6,"{1326104398.273, 713622434.44, -988698842.966, 330327200.038, 1207232469.811, -1708608658.37"
values_8,20,"{-1145713047.068, 662370029.667, 323361087.282, 1757173172.571, 2081832447.928, 1348578023.603, -187832435.76, 522830683.886, -47637694.923, -1811632225.863, 1987334424.188, 265083086.843, 1075626355.52, 1863209014.358, 1756827864.124, -1926127614.009, -1114761696.083, -301800811.628, 2090984443.255, 1832156650.61"
values_18,22,"{-1461982885.922, -1664365706.21, 1773119606.374, -1763016218.701, 1787506888.605, -498606882.377, -1529481411.841, -1582215277.619, -1044940088.435, 996897836.814, -181822819.398, -1540721242.287, 777005355.91, 484139342.203, -1184865258.137, -756480791.642, -1485709499.169, 362451070.191, -1257911867.588, 421157630.944, -2054644760.174, -702037953.953"
values_28,9,"{1836627956.466, -365988336.647, -2069089582.158, -1011587995.578, -1528842195.087, -1504987095.68, 872510970.039, -1666683871.666, 95988624.991"
values_81,19,"{419016276.906, 1323851104.887, 86563636.809, 1336695515.312, 795432834.691, 860837624.175, 1337727212.855, 270267778.569, 1540740489.288, 451778632.031, -1896086476.988, -1839030106.182, -208718153.233, -1021182505.793, -1534781853.509, 311636426.816, 501954883.778, 1042330003.716, 67352345.015"
values_17,3,"{-129418129.756, 776409975.811, -1665556545.576"
values_38,5,"{-1867987571.544, 1456164168.527, -309730677.785, 1061746279.161, 259527242.399"
values_41,8,"{-351118337.102, -1367379133.559, 474899716.703, 1673495824.37, -2031627588.681, 436978739.472, -1082252598.657, -1830394581.315"
values_73,19,"{-773324476.272, 220853135.703, -1031569014.372, 604417973.02, -1623575769.851, 1557180841.616, 1726132731.223, 334844496.947, 1302951868.414, 296380842.567, 2089655168.275, -294997143.765, -1201056576.64, -1375025331.376, -467947306.701, 1556928281.197, -2014602639.695, 1560322617.228, -742959086.711"
values_66,13,"{1660394794.934, -2143409768.332, 1570916952.458, -1604587289.36, 1504326947.655, -1244813203.735, 651667118.57, 361203539.005, 226825563.326, -189210710.575, -1254940569.848, 1860590330.27, 1246735687.587"
values_58,10,"{1692964270.239, 979300092.699, -1193837417.576, 1260015625.252, 1649769484.555, -1634445591.513, -548794494.7, -1795933114.152, 1560083972.614, 930708181.877"
values_70,25,"{2061067103.417, -113771695.155, -546809906.527, 533493073.426, 159381620.632, 191873213.778, -2028482460.785, -1299533143.903, 1150577509.016, 321786396.455, -109822082.207, -284648392.344, 1623603008.238, 225233524.173, 495455252.728, -256198614.739, 403460273.727, 187486058.635, 1895319797.493, -2104063574.22, 425930894.341, 1657813772.286, 392423237.547, 1160479584.719, 1910726622.964"
values_46,19,"{2116059794.039, 151734655.163, 525168679.336, 1818866959.334, 1622142111.272, 1803679050.206, 2007840545.737, -1104895899.096, -1216781993.29, 424209358.617, 1422277833.429, -875356.775, 725887340.511, 4197111.058, 920662515.381, -856714727.167, -1422180067.515, 1834740120.542, -882214827.34"
values_11,32,"{465507933.122, -1181877779.681, 1211521843.662, 1208371185.485, -72268157.968, 419903615.138, -609460779.327, 1723364268.253, -265638779.652, -316879692.206, 539678047.123, -1137114087.433, 1758812649.267, -248404467.184, -1686877906.89, -250542316.915, 960600165.331, 1250413583.408, 79358781.024, -1003250983.423, -1057142554.522, -1022291233.048, 707826686.325, 342093471.306, 1586769412.2, -1128839144.942, 238766619.419, 1471295745.182, 362972754.192, 641533935.512, 278919198.886, -1763960869.49"
values_33,16,"{-1797933997.873, 2137174635.759, 1630529678.979, -1699729603.494, 1712642277.643, 801425210.566, -2113753244.567, -674880706.62, -675862950.722, -1553893818.212, -358466946.436, 169144520.046, -675744506.141, 1117843841.517, 493208540.085, -860256648.756"
values_72,6,"{-1054654317.965, -1852791195.512, -296924247.636, 1987545412.717, -728566819.978, 278348849.111"
values_6,20,"{1637844810.008, -358297526.416, 1719702920.912, 349930120.326, 1922827905.799, 693794608.405, -126041782.963, -1650901873.324, 629112173.701, 609500661.914, 764891075.101, -650680562.474, -1016051328.103, 1557041080.215, -2015756132.184, 1161028422.447, 136217713.342, 430629309.619, 1563323714.095, -1315772904.205"
values_10,15,"{-23276570.415, -1029224582.612, 1733762903.557, -1308712750.993, -722080793.157, -2073288630.953, 710869354.837, 1806502603.074, -1467104319.905, -288550492.488, 38106586.826, 928045645.443, 475936683.857, -1587225513.766, 357363803.104"
values_27,31,"{430844552.053, -1602033174.725, -390671573.915, -921890976.44, 180775083.542, -90256617.436, -86106367.315, 472531132.181, 2067264715.255, -512776185.294, 435146212.653, 601411487.172, 525838405.854, 950980862.264, 505085379.307, -470745148.139, 1574527969.486, -74871903.081, 724220104.143, -1622976988.833, -156606896.785, -356532098.367, -502232494.957, 65036874.873, 1403152313.96, -964263767.913, 1471719572.364, -1699776270.385, -205787086.95, -1390936745.534, -92152621.492"
values_24,31,"{-1370432018.439, 1917503029.208, -2027308992.239, 217654810.173, 1910596334.299, 1090401505.465, -2089212745.83, 1829986281.782, 534111799.646, -982992074.425, 1943695975.103, -533497312.66, -1895880541.195, -54103356.248, -1404855954.19, 992072135.914, -63675038.688, 537613783.491, 1876405533.871, -321264443.442, 1884079644.655, -523608219.214, 1148786871.292, -1748379753.258, -1654254186.034, -1986592482.881, -2094173250.627, -2063176226.072, -1444238015.822, 1761389589.516, -1548916980.189"
values_3,9,"{-2102568601.151, -1020482749.376, 1226145821.05, -20831048.909, -1360564048.148, -957083625.612, 325517367.738, 817925625.532, 1881836440.764"
values_69,28,"{1629808586.573, -190326633.43, -953948305.134, -1743219801.095, -1392024049.047, -1321407866.358, -223909882.073, 1380667595.377, 1313984688.867, 1570814669.694, -193327341.942, -316913125.092, 23414522.564, -1421296687.904, -2124776325.741, -1894389167.346, -1775520931.631, 1843106086.025, -1253607743.125, -1959046011.083, -1807912400.088, -1647098112.615, 2057366205.544, 27899588.786, 26273049.935, 2124954148.068, 2003823029.156, 780566814.865"
values_36,7,"{-50987343.586, 1325070458.249, 745592645.537, 983251347.497, -1102792275.883, 1353964901.228, -1212162942.678"
values_21,26,"{-1887453685.113, 652059389.518, -1904489647.436, -276525521.43, 1343090012.561, 1551017346.14, -643351763.995, -1165228619.64, 1723093917.767, 1647666451.89, -387003488.729, -287743646.66, 2058652070.144, 1585729246.327, 1999470322.202, 1907249088.067, 21947978.17, 1456853516.851, -1103898818.836, -2059895441.727, 318922441.724, -801192932.099, 311238710.133, 1245001321.904, -1731816961.699, -1723349404.686"
values_5,5,"{-511317807.847, 939309834.493, 1444795058.781, 1657515546.413, -769962187.449"
values_49,7,"{716696928.556, 1092004473.673, 1134562393.874, -458017.072, 1623986129.83, -1847482185.881, 1497067869.078"
values_1,6,"{-1718297390.632, 1337420540.402, -321912798.302, -1677254778.358, 1317764376.507, -1906962412.321"
values_2,27,"{855027451.381, -1007479737.39, 425123431.096, 2078472250.273, -126980026.557, 1600715298.127, -1199094072.633, 159301609.244, -700124732.189, 14822024.081, 1457093344.324, -822301931.851, -1552291488.206, -1560453069.221, -2045265162.358, -1744740611.479, 825852180.456, 1097241408.546, -301628797.659, 1186697404.93, -1814330248.053, -396637208.999, -2055658428.511, -772631926.57, -1032379549.433, 2065010714.87, 958669168.739"
values_13,6,"{-1460705087.472, 1411369140.099, -1805028598.472, 473507529.709, -1778977409.556, -1314229085.627"
values_32,28,"{1565134248.392, -614266023.932, -404912791.865, 772646654.429, -1789134936.911, -1045931083.559, 1945270932.068, 1975552489.951, -79167567.546, 1378666087.625, 137398976.377, -753292826.047, -1294914678.467, 1308890906.161, -1364227555.772, 731218969.494, 1396130373.082, 281648977.72, -698898948.897, 696044332.066, 1794600547.524, 1003261877.525, -1509052023.0, -13095572.691, -1575692664.536, 1066859312.942, 719868250.466, -611184963.887"
values_39,26,"{381074998.604, 1797041646.449, -1245904345.211, 374399793.078, -818309163.335, -601551781.208, 816954831.847, -917405189.699, -1333305777.355, -764424147.135, -1803379276.997, -72546810.337, -1545522836.015, 973581966.318, 383291345.132, 792136949.581, 1020520019.266, -304347433.868, -1831481832.43, 411260759.987, -929388957.565, -1671469568.463, -1972220950.432, 2123700575.701, -416864799.511, 1243172350.852"
values_4,9,"{928067700.288, 1943767778.067, -1026921824.586, 634205281.457, 1384614408.14, 2093162243.87, 1804178004.769, 543740670.891, 512140944.336"
values_65,4,"{1295757138.317, -1638939663.143, -1714328226.128, -974658747.664"
values_85,30,"{1078767838.585, -841942405.233, -492355358.599, -964088781.63, 1319479407.712, 1724410341.71, 615734976.903, -551916703.42, 78133601.658, -1523100857.426, 336653939.964, -1477026706.945, -1758680290.78, 569867352.827, 1023081218.28, -848167510.92, -506700421.587, 1372733542.011, 1635674556.511, -751544937.672, 128003682.427, 418802237.987, -1222478459.243, 1183592027.063, 225882884.946, 2039968883.024, -483748649.982, -1644234399.372, 70794464.895, -29674381.782"
values_62,22,"{-1874939392.533, 161212763.301, -1704056326.934, -1388839961.478, -2139591597.702, -505890541.426, 1855811508.716, 1634316178.876, 1368770103.247, -1944267145.748, 952124654.432, 552051796.168, -465411064.802, -1184646432.635, -1004366540.726, 622046680.387, 207126453.375, -361378227.859, 1374803800.103, 889843322.517, -487175398.995, 1505294328.331"
values_91,24,"{589757985.206, -1042068702.311, -2043611713.806, -685282355.953, 1166818718.648, -238094124.922, 2100331148.205, -152024794.584, -956418951.809, 337375960.208, -254779135.015, 2053987632.236, 1490170347.547, 322645321.976, 777992920.045, -908612364.409, 986497296.421, 266321397.056, -1312494831.786, -405793374.318, 807090984.538, -1211126158.577, -1544648757.015, -2066292655.693"
values_25,24,"{1974205422.561, 1559601563.871, -1941215492.976, 886508837.747, -1130546288.668, 1772366125.686, 1835516245.644, 1127342163.897, 401078348.773, -1171373096.002, -1371174033.914, 737642299.06, 1039128187.938, 1598885323.718, -182084529.773, -1254277665.915, -1541242643.456, 370068605.292, -1835095557.992, 1391696027.701, -672223527.325, 276928882.107, 166597980.399, 551362675.544"
values_63,16,"{-273374037.055, -1060304577.469, -1503187108.545, 824885903.384, 1165565385.866, 314117918.324, 564725932.906, -755986738.78, 957817017.804, 1135061019.535, 1329214658.642, 576744587.275, -506191190.127, 199206266.342, -1842663036.856, 1916047467.931"
values_12,21,"{965226462.173, -2003651877.031, 1544988040.074, 690179181.604, 1275972259.68, 2047039154.928, -1156533535.992, -737946620.056, -758669204.064, 439374116.799, -940123047.861, -545583331.282, 1439304138.981, -2062692612.825, 45712264.684, 1454879239.005, -120249263.962, -1170775299.438, 240967415.179, -2089184388.376, -1571580455.981"
values_79,4,"{-936061683.999, 1705463503.656, -736643414.379, 103929805.518"
values_54,7,"{-320385138.214, -333435192.308, 735186341.419, -16982654.15, -470442391.076, -1106298058.574, 1690739269.17"
values_9,31,"{-1081320455.581, 1525086472.902, 31107086.903, -131963927.273, 25584213.393, -925178633.853, 1497200711.65, -607269715.864, 1897798960.481, -1496074247.615, 1878708246.874, 168934270.698, 26166798.332, 1852342080.036, -203935380.202, 1214315881.575, 731738188.908, -90847426.238, 1618087286.724, -1153063706.165, -769138413.428, -1514067766.769, -258228639.168, -806178647.689, 1668127527.21, 735687137.527, 1361038257.307, -1219514816.484, -254392875.536, -320680580.105, 324413825.608"
values_74,18,"{-2094187458.034, 884758954.548, 897493631.407, -1887807290.498, -786776400.471, 999718807.547, 1123779682.519, 1843794108.913, -298639329.928, 145441326.727, -1697679731.122, -1646330144.609, 1603891890.798, -1427200253.813, -1205541432.112, 1561560928.307, -891474058.877, -846264333.248"
values_22,15,"{1901979777.342, 520237692.451, 1866741258.891, -1631183240.754, -875786085.424, 1119399056.331, -1649754548.971, -255011566.375, 767499836.269, 899722049.762, 1564337440.281, 2020061882.342, 995324346.403, -1643601135.634, 344153299.173"
values_89,21,"{439455575.745, -310227025.475, 1201809829.141, -76561246.224, -591776483.335, -479088227.718, -205670981.85, -2011894081.612, -1570100516.381, -1722972217.816, -1706412124.703, 1700556384.67, -612902368.177, 79245831.356, 1678487435.37, -334555115.624, 394164380.477, -1504543319.142, -2104904234.566, -981481147.681, -1085668092.5"
values_48,8,"{1373169688.796, 1901813112.634, 318036916.834, -1569729436.235, 1203968198.607, -322938714.682, -961625651.333, 746810683.717"
values_99,20,"{-758646152.592, 1881668930.179, 2008711902.608, 961750397.587, -2061541083.876, -473436102.632, 1262557934.203, 146670597.822, -761088841.975, -928127823.697, 314431232.379, 767020987.88, 1970473353.899, 1194298779.579, -581035113.565, 1252726809.461, -2057308547.955, -107776015.28, -612976587.693, -1561490212.574"
values_60,8,"{1445762749.376, -934276176.199, -1331377573.938, -961279062.456, 1014363864.294, 1171490968.215, -998448001.288, 1553422172.706"
values_34,25,"{-1939184365.919, 383466606.186, -1272729166.545, -1553466022.706, 652802545.194, 1455687625.417, 839459371.729, -1913018183.818, 428881732.587, 532542757.738, -1684011440.255, -1409445744.328, -668281549.182, -895169714.997, -879797151.594, -1829271134.659, 1653553936.307, 1627486339.006, -2090755595.055, 679164969.287, -1413860608.772, -1359022473.214, 1349753812.199, 935145346.221, -1329213598.346"
values_31,2,"{-740722542.31, 512292795.722"
values_37,3,"{1108585542.373, 989652083.366, 2047604432.774"
values_76,16,"{-1016385.735, -921784474.855, -70948783.146, 1367105196.327, 1435815839.31, -1312434864.741, -1736793587.11, 447524378.717, 1724560279.078, -505997733.821, -1405814723.653, 1350543168.841, -772961434.26, 1792306669.547, -1422232297.462, -961252172.4"
values_19,20,"{1683436059.843, 695406256.546, 1410818696.032, -1782733777.688, -1217610665.9, 531345627.219, -1596720327.993, 1731718784.182, -448663159.302, 1384049755.753, -1667642698.924, 458825281.074, 1584460195.728, -1657784767.318, 391773209.455, -1297189469.066, -1745526952.283, -1810128640.169, 882564381.719, 651057660.837"
values_45,23,"{-1309004682.685, 410619383.914, -1158049882.806, 1997131391.21, 703195637.225, 1059580559.992, 770248343.826, 1706618094.475, 1086284401.293, -283870666.967, 2013746701.356, -2127172025.588, -1746274297.621, -847037840.324, 850501703.587, 870655570.999, -2071139469.321, 24189068.482, -1073115521.881, 382129250.729, 1649583912.688, -1658013512.1, -215235252.103"
values_68,7,"{1331620093.617, -584579949.164, -1943101427.667, 1640466114.697, -428474238.328, 1567213741.44, 896412763.782"
values_35,13,"{-2080112940.122, -336078932.355, 1874522528.387, -1299770515.683, 1044382046.629, -772764827.605, 45526381.462, -998683604.426, 1292118489.143, -1622680381.56, -2084111116.812, -291578505.055, -696222909.195"
values_80,22,"{-55876315.947, 289964481.406, -1747352276.488, 177288840.962, 1185417035.294, -333739549.44, 1958820704.878, -1521939390.793, 1519413488.765, 1476825246.636, 2040121407.38, 1463188405.684, -1752032910.07, 1832293766.037, -2112916957.02, 906881825.882, 1571030029.618, 445940242.701, 1155509395.942, 860368777.984, -143044530.807, 1421283951.65"
values_77,4,"{1036692173.116, -1224524902.43, 972251474.512, -457241659.877"
values_29,18,"{1151288597.675, 1619522070.406, -1248052887.906, -1041090070.679, -2013062020.482, -1846342691.066, -1975597028.336, -448811084.531, -2126472248.472, 1813247236.332, -419159803.939, 61953060.429, -556161814.141, -1979391793.089, 1527608606.486, 1317903640.688, -723532544.145, -506463027.937"
values_55,11,"{2082461825.896, -1168900495.286, -716227316.014, -1569556056.728, 1542449801.701, -1023690703.467, -459703152.21, -351150346.503, -665659473.745, 290556195.039, -1637067273.888"
values_40,31,"{1975557388.449, -1726463074.069, -897183945.195, 334271330.256, -435459905.663, 1288673235.911, 899913534.337, 788601936.002, -1998046174.501, 2037278039.819, -1237286610.821, 1681713408.251, 1271625002.046, 572555258.94, -437129354.56, 1530502805.343, 310441807.89, 1502176895.444, -408074499.293, -444175577.203, -925808923.314, 1743993138.799, -1934182677.367, 1323426214.62, 1154156522.177, 1679168153.319, -1911830953.566, 1359804590.916, -28338372.054, -1888130081.959, 2028219087.202"
