inputName,size,a[size]
values_46,22,"{8925, -3183, 2128, 30670, -6104, 9377, 2170, 7968, -26445, -11707, -22762, -16200, 29103, -25527, -31036, 9720, -19972, 21323, -3066, -20162, -5189, -14400"
values_11,19,"{18106, -4985, -13496, -12212, 7011, -32228, -14383, 14492, -13932, 12771, -11252, 7398, 19950, 11376, 16330, -26144, 12593, -9530, -22996"
values_33,15,"{-23343, 31761, -18451, 12768, -9237, 21572, -6967, -17338, 10752, -28363, 18574, -20178, 11359, 21971, -29568"
values_72,24,"{1047, 8378, -1369, -12752, -32686, 19987, -15740, 6234, 23689, -12620, 3363, 17302, 30254, 5307, 10820, 26192, -6093, -29669, 5481, 18393, 18274, 5654, -20061, -24644"
values_6,8,"{-3715, 20304, 9829, 22365, -9742, 29046, -26518, -11909"
values_10,29,"{-18797, -6299, -7286, -744, 10019, 21026, 6223, 29813, 28303, 23267, -30575, -30123, 8635, -21727, -20972, -21038, -22813, 25765, 29016, -20543, -1462, 18860, 2893, -10735, 20120, -27078, -8855, 17390, -6536"
values_27,4,"{-29836, 30376, -31762, -13814"
values_24,24,"{2184, -2300, -31625, -20704, -30316, -8356, -31870, 32282, -3680, -6672, -20405, 9313, 27791, -29695, 26212, 32759, 614, 13859, -4629, 16537, 6428, -3285, -19472, -9548"
values_3,21,"{25236, -27066, 28315, -10520, 9657, -31505, -12946, -25599, 31374, 7907, 19012, -359, 20395, 16137, 26908, -17304, -4375, -14636, 3339, -27603, 22551"
values_69,6,"{-5696, 13830, -4363, -14593, -28336, 19449"
values_36,23,"{-3974, -27818, 22942, 24430, -32134, 25173, 18824, 20858, 23873, -31364, -13635, -32309, 22505, -17037, 15972, -23968, 961, 22564, -218, 23393, -28528, 18730, 9963"
values_21,15,"{-19826, 25316, -14263, -26514, -31806, 16349, 32487, 20139, 7832, -1042, -31341, 15635, -7551, -15644, -17568"
values_5,14,"{1000, 8042, 5915, -4739, 5499, -6242, -18817, -24422, -11327, -13819, 17997, -25942, 25965, 18219"
values_49,21,"{-20567, -24990, -19102, -11877, -18162, -32465, 17152, 9324, 32757, 3014, -625, -26166, 11773, -21551, -10082, 12995, -30425, 15255, 3606, 4996, -18121"
values_1,6,"{-3645, -20456, 29760, 8302, 13743, 9668"
values_2,25,"{16860, 23792, -32637, 1862, -18333, -17323, -609, 24587, -28645, -32648, 10442, 3784, 6551, 5677, -30228, -18657, 18246, 18120, 6725, 28403, 3599, -25343, 14053, 7005, -11835"
values_13,11,"{6868, 17912, -1006, -14808, -332, 32148, 11255, 5378, 10913, -32158, 15280"
values_32,6,"{-19067, -19694, 21849, -6034, 19580, -106"
values_39,19,"{-27673, -30637, 22306, 20361, -5826, -6790, -3041, 6471, -20334, -9820, 32621, -28836, 25456, 6850, -17794, -14079, 13864, -26592, -26419"
values_4,32,"{-4480, -25369, -21700, 31234, 29767, 24344, -21834, -21572, 1171, -24001, -32385, 29696, -24524, -12175, 21182, 4002, -15028, -23445, 7999, 15876, 29256, 18697, -1294, 12726, 16107, -25976, -12881, -3906, -21934, 13875, 8755, -11776"
values_65,26,"{13181, -13658, 17959, -30855, 23313, -28690, -29627, 3126, -15996, 6498, -7918, 29203, 29500, 9915, 6643, -31032, 27364, -29820, -9022, 8869, 15232, 24990, -582, 3564, 17155, -30195"
values_85,13,"{6751, -15316, -29189, -6688, -26020, 4323, 16296, -8383, -31907, 22274, 25866, 4327, 7680"
values_62,16,"{-7421, -22351, 13148, -8592, 7576, -22430, 91, 8239, -13739, -27404, -14356, 10414, 13458, -18426, -27758, -27236"
values_91,6,"{23478, -30891, 26431, 21641, -5239, 14470"
values_25,28,"{3539, 29284, -21510, -30104, 18370, -29448, 20064, 29471, 26845, -3431, 14397, 6502, -2509, -31535, -6784, -21765, 29578, 12602, -10659, 16733, -13213, 4061, -27823, -16290, -15678, -5447, 11895, -11879"
values_63,25,"{-25742, -30276, 30748, 24527, -17206, 12686, 11081, 25692, 25125, 28489, -28527, -9881, -27441, -32242, -22560, 16015, 7399, -9072, -24085, 15190, 24991, -21036, 4426, 25794, 16262"
values_12,27,"{19533, 23645, 24378, 31964, 7987, -30824, 9233, 2584, 24602, 4558, 8616, 6362, -24018, 29861, 27531, 9238, 20246, -29953, 12416, 25619, -2203, 3409, -10414, -29512, 26596, 12494, 22455"
values_79,22,"{-6576, 24288, 13182, 12616, -14117, -7436, 10237, -21933, -4594, -8672, 5127, 1590, 25036, -7440, -10364, -11332, -21551, -29626, 15920, 4679, 143, -21545"
values_54,19,"{5209, -31716, -838, -31372, -14689, -32422, 32262, -29396, -14125, -6030, -20047, -13840, 19725, 2815, -24323, -5203, -6394, -2589, 21104"
values_9,2,"{12155, 4149"
values_74,14,"{-19168, 14871, -27371, -22827, 17117, 1941, 10904, 19951, 30817, -26041, 22680, 27382, -13631, -23075"
values_22,27,"{1894, -25142, -9877, -13916, 26936, 7037, 28117, 10715, 21008, -31520, 18698, 4374, -15334, -26926, 4991, 8755, 499, -30683, -7914, -19641, 9394, 28773, 7014, -15280, -14806, -12472, 31651"
values_89,12,"{22457, 24252, 4252, 31256, 21788, -18977, 30678, 7816, -2737, 25935, 422, -9324"
values_48,13,"{1865, -30814, 4193, -8780, 27151, 6165, -14762, 31291, -5577, 13239, 31319, -23221, -3194"
values_99,30,"{17221, -27151, 12938, 2775, 20469, -987, 609, -32538, -28275, 13137, 13833, -23567, -13252, 5813, 517, 719, 5229, 17863, -23562, -5307, -16065, -31243, 31858, 32350, 6650, -9095, 20920, -29077, -7786, -17747"
values_60,26,"{3163, 1328, 38, -20322, 4432, 24767, -30534, 15642, -8435, 3774, -8355, -21620, 30873, -6703, -24447, -19307, 12821, -5631, -8549, 15324, 7908, -32255, -10912, 26498, -17490, -24439"
values_34,13,"{22649, -12523, -6153, 19554, -10836, 19175, 27813, -25335, 29148, 9345, -3785, -18369, 27299"
values_31,8,"{16251, -22640, -32498, -6218, -25224, 32061, -28501, -29602"
values_37,26,"{20519, -25729, 24361, -13360, -18261, -11183, -10265, 15019, 17882, 15977, -3019, -9040, 13426, -14446, 7757, 13517, -13997, 9655, 25442, 24481, -3346, -10581, 12276, 7342, -29889, 2520"
values_76,12,"{5530, -16191, 1553, -24368, -8653, -14974, 17461, -8912, -18845, -17848, 25423, -15719"
values_19,23,"{18435, -11709, -2827, -24497, -24560, -32156, 22769, 17152, -12434, 18715, 9866, 19168, -21466, -10262, -3719, 23363, 30328, -27393, 27654, 29704, -24793, -28872, 4902"
values_45,5,"{-13372, -7933, 25453, -29575, 948"
values_68,19,"{23780, 29218, 32700, -19991, -7124, 18718, -11030, 21063, -30841, -3302, 13465, -14297, -27372, 31144, -10814, -12465, -5073, 833, 12483"
values_35,2,"{-14578, -19104"
values_80,30,"{28672, -31267, 19960, 29771, -15404, -32261, 6429, -13514, -28701, -12610, 16455, -22944, -9119, -11392, 912, 32199, 4675, -31630, -1632, -16325, 32348, 28732, 30963, 27110, 14365, -909, -17854, 17636, -10222, -17205"
values_77,2,"{-1360, 8339"
values_29,28,"{22060, 723, 22803, 25303, 24814, 21205, -4798, 10914, 10916, 10483, 23312, -26855, 24687, -32564, -15699, 12157, -31907, 32468, 1290, 15757, 13421, 7874, -4572, 28585, -16627, -15345, -30298, -9449"
values_55,25,"{-12852, 9935, -6870, -23963, 8343, 27741, 8339, 32359, 3080, -9927, -15128, 1125, -26816, -30365, -27704, -24595, -27092, -27473, 8175, 26442, -22111, 4309, -15208, -1959, -4285"
values_40,28,"{-16052, -16466, -27307, 29374, 14866, 27365, -16228, 16941, 966, -26755, -3314, 20045, -27406, -22122, -32414, -5357, 7392, 13548, -27532, -18349, -7810, -30400, -13468, 16794, 4203, 27380, -19626, 24367"
