inputName,size,a[size][size]
values_57,10,"[[-14831, -18913, 20005, -19974, 23262, 31651, -6212, -5865, -26909, 14710],[-18960, 12486, -29025, -9678, -22746, 6500, 6367, 14644, -24892, -17783],[-11987, 11949, -28104, -3967, 11815, -30828, -24499, 764, 28288, -32220],[-7685, -29171, 22189, 12639, -26104, 29742, -27507, -19992, -7296, 5230],[28060, 14413, 22576, 9998, -21428, -18526, -6031, -17148, -21816, 25102],[-14403, -17620, -6532, 11508, -9129, 24011, -4083, 18831, -20734, -27672],[-12363, -1408, -3735, 18488, -4272, 13438, -31319, -31696, 1678, 30828],[26787, -19508, 25484, -30183, 30604, 15183, 22302, 21042, 25243, 26436],[32642, -27634, 25024, -15992, 12405, 2345, -6930, -6173, -21872, 13647],[-12429, -5192, 19973, -5018, -4180, -28212, 6861, 26671, 18579, 18441]]"
values_82,12,"[[-1655, 8119, 22330, 15285, -32266, -30725, 955, -2128, 14786, 381, 18173, -1069],[9717, 15396, -26826, 30296, 27041, -12671, -12533, -15340, -14420, -26458, -19316, -27908],[-30977, 13464, -5781, 19614, -7827, 2670, 29723, 20472, -23552, -21285, -17886, -24105],[-9462, -1753, -13855, 11223, 4331, 15418, 18574, 19330, -21211, 30349, 27937, -10992],[7186, 3509, -15035, -14179, 21246, -2537, 10473, -23422, 10163, 4978, 7686, -25598],[30178, -28746, 20044, -24024, -13161, 17276, 27346, -1775, -550, -3205, 19173, -21578],[6550, 19041, 5365, 13722, 21772, -20418, -32657, 32642, 31035, -31982, 7774, 10916],[-6535, -2145, 28543, 10674, -8371, -26710, 12192, -26986, 21287, -10382, -22008, -20274],[17511, 2862, -17096, 25654, 27636, 14054, 28660, -20790, 24908, -2512, 25884, -32406],[22733, -7875, -13864, 1249, -11802, 15488, -20701, 3546, -26545, -1481, 229, 22609],[-7615, 25410, -28389, 13824, -20644, -29202, -4257, 7871, -11918, -6613, -8624, 15659],[-6105, -21183, 8596, 2131, 29200, 3876, 26841, 14727, -15260, 13186, -338, 7787]]"
values_75,5,"[[11996, 28896, 4340, -11113, 11890],[28836, -27003, 13782, 19352, 7276],[-18034, 9674, -16696, 21598, -29660],[3782, -22024, 14268, 20013, 23752],[-13631, 25404, -3389, -16067, -29617]]"
values_51,25,"[[21335, 31190, 1771, -10830, -8623, -17584, 2512, 378, -7993, -30729, 6016, 9124, -2223, 5356, -32547, -9341, -14932, -9692, 8850, 29829, 14938, 15036, 8876, 20341, -25881],[-24247, -16077, 23653, -13299, -31878, -7851, 14426, 11480, -28992, -4926, -30283, -23277, -10196, 2270, 4753, 27474, 12387, 7975, -11806, 7706, -4913, 6881, -17978, 7953, 24829],[30535, -1698, 15331, 26265, -19396, 28594, -8311, -14194, -14150, 8313, -2895, -6405, 5738, 15726, 26464, -6980, -14210, 17610, 14501, 26407, 17663, -21656, 11135, -32304, -425],[-24229, -22216, -32762, -4981, -1533, 4562, 5941, -19603, -18061, 24229, -6702, 4509, -25620, 29398, 16860, 8905, 30750, 9364, -529, -4, -10465, 3300, -7652, 6321, 6261],[31534, 15017, 22113, 7874, 27478, -27074, 15739, 6369, -5884, -8459, -9190, -16008, -25815, -28543, -21642, -5361, -3605, 31577, -30374, -20660, -3494, -5145, -13090, -13336, -29509],[-31294, 11275, 24973, 1845, -5794, -14041, -6525, -29933, -2402, 14782, 27226, -18331, -29130, -1979, 26869, -18573, 10027, 15401, 1301, -26518, -16034, 7096, -24373, 30804, 6416],[-19899, -31779, -714, -22444, -13322, 32573, -14386, 30440, 5408, -7973, -22208, 12819, 27888, -30682, -16015, -22308, 6462, 15672, -27663, 1397, -3973, 5618, -15920, 11758, 31854],[-19805, -20028, 18589, -1456, 3446, 9837, 27575, 13391, 10593, -19519, -845, 8071, 6310, 18811, -15390, -28092, -22693, -31996, -3590, 4750, 10806, -4882, 640, -11208, 3210],[27989, 28326, -13370, -19104, -21587, -12190, 2728, -8494, 22444, 9861, -20586, -16428, 9929, -10643, -8695, -17540, 30202, 11728, -25797, -20698, 26132, -17808, -31854, -28531, 5620],[16266, 32040, -8939, 26762, 4883, 17035, 8332, 16585, 19032, -19569, 13649, -9271, -16430, 10634, 13820, -2254, 23254, -30582, -21770, 8773, -1832, 13000, -30416, -30980, 1146],[4242, -23720, 23868, 23809, 5823, -29059, 6459, 32156, -7765, -2660, -13202, -2932, 32310, -18419, 18291, -14575, -18918, -9695, 31490, -22758, 2934, 2858, 19372, 4539, 13850],[14328, -32016, 24470, -17761, -3650, -24440, -1811, -31163, 12107, -18031, -28263, -1038, 7703, -8915, 6904, -23185, 19401, -14681, 20302, -17770, -28646, 8919, 977, -26579, -6459],[-30036, 6476, 18708, -25407, 5495, 29402, -22420, -21841, 24783, -2585, -23241, -27038, -10610, 19217, -3367, 12582, -1262, -634, 12006, -18653, -14713, -5273, -3802, 983, 14978],[5133, -27937, 4499, 172, -6737, 6166, -8613, -19348, -16882, 9133, -27119, 19936, -23849, 26914, 16926, -5121, -6245, -17019, -31574, 25942, 2735, -10032, -9888, 30248, -12353],[26110, -11931, -7093, -1725, 1042, -26699, 6869, 3601, 157, 31993, 5933, -11088, 29782, -10411, -162, -1972, 21435, -20461, -3789, -27691, 18592, -18756, -23174, 28159, 16205],[16042, 24771, 14272, 10413, -28482, 6608, 29406, 18983, 14702, -296, 16219, -6916, -18392, -16951, 4075, 17177, 3500, -10527, 10283, -26565, 6712, 7398, 6554, 22912, 22636],[23667, -31100, -13468, -1004, 32737, -29001, -9707, 18059, -30943, -24856, 28024, 384, 13741, 14213, 10701, -2755, -12517, 8535, -3191, -4860, 10088, -23673, -8968, -22849, 12797],[-8409, -20149, -16148, 16600, 11039, 31828, -16145, -9320, 17730, -10778, 14044, -29090, -4946, -902, 7415, -31948, -16616, -29858, -31438, 28034, 21341, 24149, -9421, 9926, -18785],[-15027, 1448, 31406, 1425, -27872, 18247, -12717, 19332, 22262, -6224, -11748, 15906, 15042, -20611, 18046, 20729, 11730, -27530, 16160, 10384, 10414, 17810, 18112, -10493, 31975],[16726, 550, 950, 28706, -26804, -5306, 13278, -8796, 8796, 5926, -14960, 7730, -18053, -10933, 6962, -30329, -14031, -9656, 22532, -10917, 4835, 1649, -15492, 7774, 8017],[1230, -6879, -31682, 25655, 3574, -7735, -27841, -12293, -3631, -5885, 32617, 13718, 18032, -29096, -30627, 22695, 923, -29621, -10115, -20611, -24052, 28504, 13509, 20396, 11915],[32022, -10567, -16089, -11443, -25894, -18751, -30841, -1400, 20985, -30724, 4393, 31862, 26948, 23298, -3663, 22338, -13427, 23881, -13861, 6071, 22428, 2186, 891, 10069, 15163],[-16621, 23105, 5572, -11173, -30663, 22506, -29936, -23666, -29822, -21609, 14481, 19227, 22755, -5146, 24522, 12936, -12821, -5573, -29210, 9370, -4279, 26585, -28604, 19192, -28070],[30354, 25533, 6163, 17304, -25605, -13338, -29797, 9493, -4220, 360, 23206, -20835, 25970, -9289, 28684, -32022, -16203, 31765, -28117, 10681, 27315, 382, -12655, 14037, -10833],[-10950, 19150, 9418, 9465, -15220, -30121, 2728, -15458, 10985, -13367, -30482, 6554, -2312, 12423, -19971, 17149, 25132, 23160, -11022, -13692, -20376, 901, -31308, -8789, -22275]]"
values_7,30,"[[-23197, 5046, 13912, 31810, 12398, -29521, 9177, -16570, -20587, -3791, -10004, 21062, 25114, -8310, 15454, -13353, -13033, -20497, -12961, 12376, 29854, -4984, -16147, -31086, 22413, 22491, 28578, 27658, -14698, -9947],[-24301, 11423, 4284, -14640, -13530, -4266, 15124, 18483, 26053, -25038, -18197, 27076, 19768, -2081, -207, 28130, -3779, 1427, 18885, -11400, -18237, 22689, 9240, -17025, 14688, -22350, 13938, 28434, 1399, 14101],[-12276, 5085, 21092, 17699, 22811, 25392, -966, -6933, 19708, -2361, 20359, -17820, -6236, -11019, 7686, -21282, -19580, -15144, -10133, 2889, 8353, -32361, 7344, -4745, 428, -29993, -6346, -29451, 17163, -29229],[9837, 7791, -11805, 18128, 16498, -26559, -18672, 11774, -7393, 7488, -22941, -14128, 8784, -28064, 10541, -20537, -5093, 10994, 8926, 2083, 19157, 2029, 29532, 15381, 31664, -25866, -3683, -18117, -11129, -32669],[15388, 10891, 4921, -13235, -14545, 15353, 1120, -23292, 558, 14070, -17790, 9870, 2872, 25273, -24037, -20795, 24331, -24474, 31244, 4674, 30003, 2224, 27763, 6341, -21381, 4793, -29431, 9415, -31057, -31954],[20598, -7162, -23755, 9305, 292, 24890, 26883, -32528, 12031, -24588, -8809, 29476, -27026, -5153, 19156, -5663, 20084, -3529, -25904, -23299, 19730, 3919, -3841, 28204, 392, 13173, -13997, 15383, -1008, 28428],[-12727, 15705, -27646, -1449, 18840, 25527, 31857, 19741, 13461, 17792, 17431, 24638, -20209, 15008, -19578, -17912, -15673, 31845, -18371, 5464, -28638, -9379, 13879, 28054, 24217, -13424, -11705, 9925, 9608, -26264],[22750, 13828, -24943, -18645, -28885, 5485, 31001, -32262, -27929, 7727, -27620, 27468, 28600, 14538, 28534, -15287, 7052, -27511, -28290, 25383, 28996, 14985, -20581, -19693, 32430, 1400, 26328, -17211, 32398, 3047],[-2603, -24606, 16467, -5090, -21193, -18482, -25365, -28202, 3078, 1890, -30744, -15686, 29746, 25860, 10699, -23928, 22531, -32299, 6967, -2563, 20019, -19913, 17082, -16021, -30986, -32173, -1613, -6430, -2956, 15109],[22229, -4464, 6773, 2648, -3200, -14357, 5470, 16074, 27574, -29477, -28041, 8994, 7164, 17443, 13941, -23177, -30262, 269, -19220, 16333, -17761, 5683, 26770, 19478, 10713, -24449, 15522, -5771, 1780, -14008],[18020, 11393, 4201, -8234, -22940, 15722, 20775, -4846, -26977, 27475, 24581, 16192, 31221, -24682, 15090, 2986, 13225, -24795, 29541, 1483, -8894, -6585, 11513, -23476, 20919, 795, 4488, 15128, 12628, 30380],[26283, -14492, 7585, 18213, -31944, -29631, 23491, 8151, -14971, -31630, -23083, -27864, 26118, 5014, 13840, 17358, 22855, -19091, -23626, 22442, -1448, 11530, -15780, 23100, -1564, 23889, 14331, -2444, -29901, -29585],[-28235, 21211, -27085, 24485, 7080, 25548, 23377, -10192, 4213, 5219, -28839, 21344, 7094, 14452, 4632, 13244, -19168, -3893, 1232, -28898, 9134, -1787, -3081, -8498, -12144, 10981, 23908, 7270, -19128, -25354],[-16221, -31851, -21055, 1661, -12377, 16071, 31404, 20166, 1371, 9438, 31420, 5362, 20536, -10064, 22278, -14116, -9672, 5717, -22340, -12914, -8109, -16269, 21369, -15927, -16139, 17370, 12186, -32716, -20943, -21010],[-8048, -24936, -222, 9639, 25450, 12248, -15257, 13617, -9468, 9164, 7141, -13485, -628, -5603, 16082, 5945, -15999, 26260, -25309, -3024, -12714, -7483, 12912, -12864, -19176, -9905, -1238, -7984, 6687, 28854],[13699, 21615, 16201, 29132, 13888, 27843, -14123, 24149, 9869, -11049, 31930, -15809, -20798, 27929, -24085, -30021, 10820, 22817, 28586, -31053, -3191, 2308, -14154, -30720, 16352, -9347, -6224, 5844, 9636, -16107],[-6201, -11327, -4432, -23746, -16625, -27044, -5433, -27666, -375, 30119, -17963, -32339, 30278, 16764, 15826, 4273, -3022, -10411, -10684, -10053, -21024, -26211, 22060, 22109, 19825, 28268, -2956, 654, 3522, 3920],[13060, -29061, 19010, -30667, -22720, 19288, -23827, -14952, 12540, 2044, 20337, -29269, 21219, -26136, 6213, -22290, -13876, 12720, 19945, -27742, 13702, -7994, 11049, 28427, 10585, 3354, 15420, -27141, -23984, -2843],[16935, -13882, 24910, -25052, -26072, 24020, 3369, -20151, -13381, 32766, 1039, -6516, -79, -10501, -21404, -11798, -18414, 25237, -3384, -31921, -23447, 17123, 26880, 12338, 1755, -30066, 14018, -11697, 2681, -3947],[27668, 9463, -29597, -24044, 10481, 273, 25703, 17247, 8488, -5456, -22370, 28679, -8618, -19925, -20502, -29528, 31093, -30696, 12124, 8984, 26004, -14316, 6393, -28279, 11336, -2092, 24390, -20963, -23872, -24991],[5388, -8858, 31550, -25699, -120, 17464, 21816, -4477, -17903, -18890, 31489, -2363, 28728, -562, -7230, 15512, -26500, 9019, 5673, -28028, 24803, 1255, 19909, 15132, -3556, -24137, 22032, 299, 6535, -22600],[5269, -23483, 24913, -7288, -15221, -10032, 26726, -153, -24269, -28209, 22895, -31435, -21192, 32538, -13494, 17254, 4022, 5348, -11383, -29495, 24981, -10579, -4033, 16732, 10796, -6706, 8377, 17541, 24158, 18879],[-22964, 19143, 2602, -19666, 12597, -7880, -14519, 27351, 28757, -31753, 23765, 9438, 22956, -2505, -28592, -10093, -27215, 16051, -11258, 446, 4864, 4142, -1214, 21442, 15345, 32150, 3804, -21311, -21840, -27708],[30005, -14491, -15653, 30442, -28294, 13081, 10309, 26933, 19221, 25786, -32239, -21237, -27448, -17845, -10250, -24091, -4955, -9211, -543, 21254, 2147, -19234, 1318, 13474, 6208, -316, 30247, 6718, -1620, 45],[16647, -9631, 8820, 4643, 16363, -18532, 13492, -13651, 13544, 4546, 28486, 20636, -4215, -22661, -9991, 11867, 16186, 15889, 26414, 2444, -4190, 17144, 8381, -15097, -31599, -8950, -28378, 10861, -22879, 24382],[31684, 10454, 15617, 19645, -22330, 668, -3906, -2928, -26426, 14193, -17369, -3878, 15149, 17118, -30273, 22991, -27264, 29148, 2650, 10077, 20110, -2681, 18216, 24054, 9146, -6049, -17123, 5065, 30925, 16577],[-6162, 9757, 21616, -2312, -22062, -26645, 4729, -18363, 3583, -8185, 10526, -18719, 23255, -8846, -19767, 24075, 23021, -27372, 19190, -24862, -5106, 16163, -24117, -5866, -18425, 26779, -32749, -12193, -25871, 28925],[-21534, -3616, -15819, 19061, -9439, 13066, 1632, -31260, 7321, -6400, 16028, 14468, -9030, -30900, 31292, -4557, 20718, 19642, 17206, 8180, 15929, 19246, 22927, 31342, -15270, 15189, 21009, 23730, -25370, -3675],[16748, 31553, 24448, -3573, 5100, -26978, -19626, 15478, 20622, -26774, -13640, 28104, -26311, 31844, -5977, -3330, 18634, 17664, 1202, -14220, -3930, 8462, 25059, -32353, 18902, -6662, 12426, 23735, -10473, -15072],[1825, -23315, -6781, 7096, 10739, 8884, 29736, -7685, -10652, 18604, -21443, -20908, 30348, -21545, -3958, -2984, 19211, -3166, -4760, 5197, -20189, 16384, 12923, 699, 31927, 8844, 32191, -7178, -30448, -10708]]"
values_92,14,"[[14182, 14492, -5950, 3841, -27763, -921, -26308, -28288, 19306, -1050, 30013, -24175, -28160, -11672],[31520, -21967, -5122, -31960, 22436, -27908, -15536, 15780, 11836, 24612, 24288, -10927, -20186, -4360],[-14585, 3977, -31665, 2754, 24201, 18607, 7891, -29079, -24854, -30837, 26665, -30821, -9756, -30408],[-18835, -8414, 10080, -27576, -17021, 12917, -26529, 18628, 5094, 10405, -14909, -11904, 16268, -3449],[12603, -6195, -17773, -20329, 2033, 31438, 13083, 16072, 25842, -32510, 592, 21216, -19245, 13746],[13071, -20094, 14728, 21190, 24524, -16209, -14643, -20829, -9953, -12727, 31224, 23904, -26897, 1517],[-32686, -23728, -13845, 102, 10255, 27730, -27008, 23014, -10294, 11370, -24603, -28312, 4987, 5464],[18030, 30141, -17380, -30149, 8653, 243, -28643, -6483, 18448, 19047, 22581, -11509, 20589, 22063],[5186, 16829, -10899, 13818, 32219, -24346, 3533, -19207, -14839, 27824, 2439, -14643, -1406, -16494],[31484, 2104, 2100, -2446, -8682, -19458, -11786, 27103, -2350, -24433, -12051, -1027, 13429, 21100],[21187, 24361, 17831, 22010, -3828, 4200, 22680, -9704, 11423, 18705, -1605, 23518, 24756, -1302],[-20166, -9341, -18247, -31790, -31609, -7268, 2477, -27996, 25076, 7040, 24180, 14592, -4251, 9933],[-31097, 5199, -30361, -4609, 17974, -18434, -23475, -9226, -1178, 3337, -17721, -7817, -18318, -26128],[9409, 1814, 30352, -16650, 26493, 31764, 29679, 6937, 31045, 8398, -2501, -21063, 28782, 7706]]"
values_56,7,"[[-6662, -25106, 6299, 11341, 20950, -1902, 14243],[-23894, 27028, -13542, 7869, -11069, 17126, 7622],[-31979, 7202, 5055, 30360, 27063, 26665, 30361],[9193, -10132, 32589, -22119, -8993, 26516, 17195],[29247, 19165, -5371, 13557, 18509, -30587, 28512],[32224, 6683, -10894, 16808, -10359, -30414, -14802],[25165, -7608, 1810, 20700, -14376, 19511, -1012]]"
values_47,11,"[[-5776, 13363, 1152, 23219, 16948, -1413, -24142, 28714, 19367, -30318, 4115],[-21898, 8114, 24770, 2093, 3058, -6923, 29965, 867, 22767, -23742, -10306],[-9452, 10566, -13162, -22537, 17207, 24078, -32533, 30030, -28681, 26316, -24911],[21236, 24509, 32761, -5587, 1631, 32323, -2129, -21793, -7258, -31517, 24695],[5446, 5566, -8184, 27167, -26345, 25888, -23767, -21640, 22387, -27147, 9416],[14124, 17894, -15876, 12377, -29895, 8415, -23722, 6107, -17285, 6881, -13384],[-15364, 27858, 21362, -19320, -25469, -30929, 8200, -32140, 18332, 9695, -25299],[18114, -15239, 20698, -31266, 5858, 22701, -8100, -9463, -21336, -9459, -19239],[-20056, -28805, -30436, 24128, -22698, -13230, 24527, -17192, 3628, -11602, -22960],[-17020, 30231, 23420, 32700, 3114, -6672, 3707, -13693, -23031, 4379, 21070],[14176, -1479, 3781, 26853, -24712, 13950, 15828, 30529, 19050, -28312, -27673]]"
values_95,28,"[[-29691, 22740, 6576, 23918, 13883, 6562, 25859, -6596, 14638, -22248, 19208, -1284, 18146, -30262, -18100, -23250, 27764, -17865, 7517, -25837, 7266, -1788, 25498, -5061, -10100, -20638, -14281, 24172],[21475, -14713, 13033, -17965, 22270, -25212, -1448, 19653, -8496, -3943, 9791, -29440, -26060, 27654, 16420, 23440, -19969, 9579, 23285, -26590, -28187, 14287, 4597, -9495, 24764, -11605, -1434, -20454],[-9367, 12181, -29744, 15011, 15975, 12034, -21592, 18519, 16873, 7143, -8025, -30144, 19444, -12812, -2913, -4167, 19943, 17888, -5358, -19118, -7776, 26070, -25051, 5553, 19280, 3849, 123, 31199],[3389, -29285, -5900, 17968, -17521, -26834, -23192, -29868, -13783, -26339, 1912, 3638, -185, -1921, -15158, 4204, 24599, -6371, 21483, -3099, 29027, -3097, -30258, 2474, -1335, -21656, -15169, -17895],[22003, 14306, 218, 28032, -6457, -22621, -30385, 15792, 10634, 15130, 20104, -28770, 2792, -11126, -4425, 24720, 22909, -16050, 12565, -8861, 21219, -13691, 25124, 31922, -16026, -4232, -16462, 10390],[14060, 16314, -31655, -24097, 16229, 1521, -12421, -463, -28119, -16712, 2087, 22012, 24915, 28640, -8546, 24961, 18310, 6327, 15775, -24403, -16252, 17872, 21529, -24165, 13176, 15002, -20547, -27284],[20209, 4584, -8927, -18042, 4437, -17130, 28287, -25196, 793, 10201, -16633, 9403, 23072, -17088, 743, -7045, 6745, -24491, -20345, 16766, -24388, -27446, -7180, -1275, 4798, 1767, -20869, 32100],[-31382, -30519, 692, 5951, -25152, -23211, -380, 8898, -30723, 29299, 16467, 4261, 30530, 8300, -20144, -29831, -22974, -22363, 21095, 17611, 7560, -26082, 15837, -3698, -17119, -24926, 26842, 3708],[-9809, 26930, 19362, -9882, 15268, -11823, -32627, 29411, -4456, 3759, 21654, -20533, -10320, 32432, 27831, -11385, 30488, 14981, 1847, 25520, 7662, 13213, 26979, -23862, -4586, -19715, 6509, -4371],[29083, -26482, -26387, 8305, -15769, 8014, -5024, -26820, 16855, 21367, 21558, -11714, -21569, 5771, -21501, 8894, 25697, -468, -14787, 26138, 22128, -8366, -15576, 3151, 30698, 13865, 12314, -26194],[13291, 27153, -13371, 30869, -20738, 28520, -12730, 22018, 8566, -13291, -15394, 24212, 3469, -4685, 31892, 16945, -31223, 2448, -28996, -22140, 25121, -27832, 31624, -184, 19796, -24684, 20539, -18873],[-18539, 2579, 26396, 31496, -10525, 16591, 15710, 15275, 9828, 14062, -8439, -19882, 31215, -1204, 21384, -26828, -13065, 32229, -27210, 3425, 11259, -20477, 30096, 13271, -15470, -21055, 26206, -31615],[26987, -13631, 28200, 25548, 3390, -3388, -12955, -6269, 27880, -12320, 18841, 29216, -13232, -25483, -22689, 10289, -28402, 7570, 26067, 714, 19764, 25653, 248, -6581, 20071, 4631, -29075, 21229],[-20592, -11444, -7632, 5262, -22795, 32636, -14113, -27419, -31391, 20464, -19266, 25321, 6314, 5766, -7904, -16503, -12596, 17266, 16431, -12055, -4489, 26998, 8531, 14002, 12389, 1661, 19226, -13281],[-16826, 2400, 30848, -9331, -891, -29920, -7642, -12100, 23056, 7307, 21279, -4465, 3662, 1647, -25758, 11968, -29375, 31444, -6158, 2257, -27021, -18894, 19477, 18584, -29803, 22841, -28137, 26553],[-6457, -14423, 30253, 12138, -22008, -23594, 9820, -21256, 956, 2627, 560, -5012, -21703, 2943, -14573, 19700, -32528, 4694, 5108, -22848, 21068, -11538, 625, -21058, 4922, 7523, 15168, -2119],[28963, -31232, -8752, -19609, -21093, 14915, -1186, -1198, 27673, -28097, 8291, 13230, -19218, 420, -8626, -1112, -29706, 17988, -24598, 18423, -21684, -13714, -2008, -14828, -13582, 2140, 2308, -26962],[17546, 32636, -30021, 27329, 31796, -7918, 20062, 5146, -13419, -22387, 29384, 13139, 32009, -31754, 22580, 549, 6834, -13161, -10477, 2722, 15610, 26814, 29826, -21095, 13680, 2800, 4376, -8534],[22077, 32343, 29902, 12890, 9522, -27102, 5493, -15040, 30948, -5691, -20995, 31487, 6029, 27598, -16866, 2865, -1597, -19974, 16351, 25185, 30108, -16582, 28458, 19177, -32446, 618, -25965, 26755],[10283, -5570, 28850, 28130, 9764, 5073, 695, 18614, -13135, -27294, -30533, 4818, 5159, -18743, -4794, -32699, -5876, -3646, 7033, -22315, -25680, 25529, 20775, 6978, -21370, -3256, -5671, -22982],[3749, 9511, -29950, -7079, -2904, 12563, 26276, -15446, -13160, -867, -29475, -2508, -12635, -26463, 12092, -17494, 20646, -21856, 31823, -1923, 28890, -21005, 11318, -8791, -25593, 10034, 25266, 25952],[-7040, -15874, 12029, -29553, 1375, 2812, -18935, 20003, -2235, -6521, 29804, 26387, 15087, 1368, -30356, 11800, -4767, 26102, -6755, 9195, -21127, -11630, 15278, -31572, 14495, -18989, -16757, -14831],[-2904, 22129, 23876, -30060, -4520, 25711, 32707, 4442, -13909, -22179, 25505, -32079, -6458, -11257, 16861, 26220, -27525, 20775, 30976, 6319, 8793, 6663, -21737, 19367, -32384, 785, 19850, -25325],[24715, -10087, 2451, -25950, -10357, 26877, -25618, -15330, -10489, -9739, 16964, 19283, 17491, 26722, 26885, -31362, 31053, -507, -32529, 32493, 11681, 21627, 30687, 13517, 17647, -21260, -18983, -30762],[-12646, -21309, -8534, -5467, -9962, -19054, -3185, -13515, -5109, 11592, -18865, -3805, 21835, -7309, -18001, -1525, 8238, 2237, -2138, 19808, 18538, -10357, -1572, 22903, 28034, -25241, -3406, 28715],[24947, 30259, 31351, 2998, 5722, 3965, -14688, -27541, -484, -18694, 6070, -8351, 4921, 20760, -24361, 9664, -9327, -28095, -22246, -12531, -27352, 3315, -14435, 14259, 11311, -17161, 4339, 18194],[29212, 25002, 32416, 32520, 13857, 15479, 115, -6082, 29024, -9104, -29181, 4990, -29376, -6747, 19357, 19768, 15063, -3957, -20130, 7406, -5147, -30571, -31074, -830, -27217, -18244, -9497, -32531],[-32469, -24464, 10524, 31758, -32508, -6652, 31227, 18616, -19814, -13480, -22655, -28292, -27917, 9273, -5287, -23646, 26371, -15279, 18806, 11338, 20776, -17592, 29569, 15565, 5637, 14841, -22317, -4869]]"
values_98,22,"[[20897, 8657, -5793, -3445, -30797, 30772, -19629, -17099, 19960, -12636, 7440, 13574, -19828, 24649, 20181, 20186, 6933, 25943, 12384, 11223, 30722, -9081],[-15481, -22020, 4624, -27122, 4681, 9896, 13543, -9837, 11762, 28661, -20677, 29164, 29693, 31871, -25026, -22195, 27050, 12875, 14017, 19162, -12045, -2504],[6014, 28487, -22605, 15587, -27288, -6944, 15074, -20058, 22690, 15138, 1028, -7496, 15913, -14942, -22852, -20877, 12569, 19728, 19197, 30491, -4505, 15368],[18520, 23875, -32627, -1067, 12256, 27328, 31967, -9437, 24943, 24968, -3118, 14766, -20133, -15919, -2618, 14920, -26095, -27220, 1226, 20674, -9515, 13158],[25173, -14050, -1504, 24095, 7728, -13322, -209, 18750, -32066, -14882, -23808, -25631, -30749, -30248, -26634, -820, -29619, -21850, 18054, -16101, 19050, 6914],[-7490, -26261, 8796, 27694, 10902, -16231, 27623, -21891, 5626, -18747, 26186, 28652, 3837, 24595, -21319, -2138, -10204, -20950, 1718, 27090, 28307, -21356],[-25659, 28643, 22097, 24478, 31564, 20750, -29256, -23788, -32158, 19216, -27768, -23887, -32650, -13424, 20447, -12590, -15573, 9895, 17581, 27630, 32225, -1212],[-10341, -22834, 18012, -26019, 6486, -29055, 5033, -16972, -23527, -21274, 12604, -29380, -21372, 25394, -14732, -4387, 2201, 27464, 17087, 16010, -2009, -2087],[-4008, 30397, 19218, 17393, 22947, 27786, 3854, 7275, 26310, 31936, -20905, 29587, 27012, -20517, -10047, -17931, 12778, -2655, 18833, 740, -17963, 20191],[-25934, -26712, 9338, -11358, 19711, 10825, -2133, -29527, 11604, 1900, -12382, 4417, 17131, 32520, 22384, 31797, 29123, -1237, 12044, 3171, -15735, 3297],[-17706, 24666, -30311, 1537, -19917, -20827, -28180, -27475, 1673, -3067, 28473, -7383, 10226, -20261, 22076, -26630, -7930, -29090, 4539, 22963, 16849, -28379],[-14881, -6365, -17337, -22977, -10513, 15740, 7169, 24094, 17315, -20856, 16486, -12196, 5954, 16941, 19446, 8626, -15010, -25467, -19733, -3300, -16020, 31778],[22162, -579, 8598, -26140, -652, 29797, 32607, -29745, -12216, -13373, -19900, 19547, 29503, 18710, -4229, 29559, -4727, -3530, 9584, 14582, 17791, -31801],[-16708, -31236, -21553, -13991, -10066, 3280, 27750, -17502, 30878, -31287, -7140, -9576, 14878, -30850, 30197, 8620, -21788, -16350, -21320, 11747, 16771, -14725],[14498, -7265, 12681, -4722, 2970, 12201, -25237, -11821, 12146, -18247, 24189, -7405, -28336, -19949, 29126, -15160, -22532, -28760, -26125, 20829, -22372, -11628],[29681, 16571, 2095, -7860, 19402, -25863, 16750, 2488, -11623, 26365, 10005, -32141, 17547, 30693, -3430, 12267, -18325, -21613, -19005, -76, -10238, -18915],[21867, 8212, -6204, -16578, -20564, -10654, 17462, 16298, 30511, 11970, 5096, 17322, -13062, 29889, 4950, 5623, -23290, 29714, 28277, -19991, -15134, 24776],[-16498, -11050, -29547, 12354, 13414, 18220, -10096, -2061, 18197, -32216, -24490, 24527, 29307, -26503, 10735, 19439, -31949, -24868, -8932, 17773, 24217, 18988],[-28145, -22119, 4572, 16552, 18613, -30033, -28212, -3250, 9171, -17800, 18625, 5336, 23685, 18633, 19137, -15131, -19052, 14927, -22248, -7046, 22003, -18670],[-7482, 15371, -14407, 12845, 26090, -17586, -23558, 32186, -19406, -16450, 20224, 2192, -6012, -5946, 32225, 24876, -12502, 12140, -19377, -20855, 14515, 8297],[-32028, 25664, -26646, 1000, 19948, 15006, -9795, 14961, 32038, 10746, -32528, -2259, 810, 19657, 21361, 25679, -17098, -20796, 18690, 11432, -31647, 733],[11788, 31513, -12211, -18572, -26541, -2614, -24473, 22028, 31133, 4976, -11495, 26964, -12318, 23846, 31864, 1720, 3061, 9446, -11200, -19692, -6566, -22358]]"
