inputName,n,key,arr[n]
values_56,29,40,"{41, -3, 2, 23, -1, -42, -1, -16, -119, -46, -1, -58, 21, -61, -61, 29, -106, 9, -16, 100, -47, 11, 21, -13, -60, -57, -61, -49, 99"
values_47,19,-24,"{84, -19, -13, -26, -121, -124, -53, 99, 125, 64, -12, 55, 84, -77, -101, 102, 14, 96, 114"
values_95,3,-81,"{-81, -112, -73"
values_98,3,-116,"{-108, -65, -73"
values_8,17,-116,"{37, -95, -101, -55, 121, -32, -115, -113, -21, -42, -68, -128, -39, -116, -48, 13, -12"
values_18,6,-116,"{9, -90, -41, 54, 59, 14"
values_28,9,-116,"{48, 126, 6, -34, 60, 89, 104, -103, 114"
values_81,14,44,"{85, 89, 10, 6, 47, -50, 71, 28, 98, 108, 104, -9, 80, -38"
values_17,6,-24,"{66, 81, 107, 74, -32, -68"
values_38,7,-116,"{2, 62, -26, -96, 115, -60, -122"
values_41,19,44,"{111, 126, -65, 57, -104, -119, 6, 61, 120, -64, -68, -93, -32, -112, 58, 110, -25, 49, -71"
values_73,14,-117,"{-27, 14, 99, 41, 39, -41, -63, -96, -46, -96, -56, -44, 74, -66"
values_66,28,40,"{87, 85, -54, -50, 116, -41, -72, -80, 22, 63, -97, -103, 0, -7, -94, 109, 77, -20, 46, -13, -47, -60, -118, -22, 7, -121, 113, 56"
values_58,29,-116,"{-78, 125, 26, 7, 20, -64, 111, 57, -107, 76, -69, -88, -85, -122, 16, -19, -7, 113, 29, 114, 75, 12, -11, 53, -21, -87, 125, -120, -102"
values_70,14,72,"{-112, 56, -128, 99, -12, 98, -80, -116, -86, -106, 50, -121, -86, 43"
values_46,19,40,"{107, -111, 103, -121, 120, -44, -54, 13, -89, -35, -9, 65, -54, 110, -109, -84, 54, -24, -68"
values_11,6,44,"{-63, 20, 90, -44, -93, 24"
values_33,7,-117,"{-44, -4, 116, -33, -128, -12, 97"
values_72,14,-12,"{15, -127, 94, -107, 83, -97, -121, -55, -3, -65, 56, 16, -96, -38"
values_6,17,40,"{-75, 77, 105, -9, -116, 6, 44, 29, 64, -30, -65, -53, 2, -13, 3, 72, 46"
values_10,6,72,"{26, 86, 114, 56, 33, -1"
values_27,9,-24,"{-21, -97, -115, 18, 90, -59, -92, -25, -84"
values_24,9,67,"{59, 74, -38, -106, -79, 96, -53, -34, 89"
values_3,17,-117,"{-68, -98, -113, 119, 104, -104, -17, -69, -83, -126, 55, 81, -29, 53, 16, -98, 42"
values_69,28,-108,"{85, 122, 77, 43, 7, -97, -87, -75, -78, -103, 94, -72, -113, -18, -63, 117, -24, -83, 114, 92, -82, -46, 113, -29, 126, -92, 108, -87"
values_36,7,40,"{-97, -79, -38, -63, 110, -79, 57"
values_21,9,44,"{78, -26, 62, 114, -65, 96, -42, 125, 53"
values_5,17,-81,"{61, 106, -51, -63, -117, -56, -104, -86, 40, -83, 44, -81, -75, 118, 71, 106, 97"
values_49,19,-108,"{-101, -17, 42, -78, 66, 23, -36, 88, 23, -105, -34, 104, 0, 120, -97, 70, -107, -108, 94"
values_1,17,44,"{33, 34, -70, -67, -79, -94, 104, 17, 51, -2, -111, 59, -114, 122, -98, 85, -42"
values_2,17,-12,"{44, 44, -6, -88, -43, 33, -54, -87, -11, 64, -18, -75, 71, 42, -74, 120, 24"
values_13,6,-117,"{13, -70, 95, -65, -69, -75"
values_32,7,-12,"{6, 45, 46, 110, 71, 104, 3"
values_39,7,-108,"{-78, -15, 57, -50, -119, 118, 112"
values_4,17,67,"{100, -15, 16, 123, -102, -108, 92, 32, -37, -126, 102, -47, -9, -47, -33, 4, 3"
values_65,28,-81,"{126, 118, 40, 56, 117, -41, -14, -65, -85, 124, 10, -45, -90, 49, 98, -102, 87, -53, 119, 82, 92, 19, 68, 37, -54, 33, 114, 86"
values_85,14,-81,"{115, 82, 77, 69, -103, -116, -81, 86, 92, -105, 50, 120, 65, 55"
values_62,28,-12,"{-29, -40, -107, -5, 73, 35, -121, 122, -59, -55, -108, 60, -94, -24, -125, 100, -5, 108, 47, -44, -6, 105, 115, 18, -88, -39, -108, 98"
values_91,3,44,"{-18, 100, 56"
values_25,9,-81,"{70, -73, -54, 91, 107, -99, 95, 38, -75"
values_63,28,-117,"{77, 126, 32, -65, -47, -72, -104, 64, 31, 2, -93, -51, 45, -128, 42, -102, -74, 101, -17, -18, -61, 127, 78, 1, -94, 5, 10, -23"
values_12,6,-12,"{47, 122, 68, -51, -8, -38"
values_79,14,-108,"{-7, -10, -112, 17, -104, 68, -95, 100, -4, -69, -82, -26, -38, 3"
values_54,29,67,"{-62, 36, 122, -90, -67, 60, 12, 92, 125, -119, -28, -101, -39, 35, 7, 61, -83, -27, 13, -81, -108, -112, 99, -107, 0, 37, -48, -86, -123"
values_9,17,-108,"{85, -99, -69, 70, 26, 35, 20, 62, 101, -33, -48, 119, -107, -41, -41, 104, 93"
values_74,14,67,"{89, 117, -6, -115, 69, -61, -7, -86, -86, -121, 9, -70, -40, -2"
values_22,9,-12,"{107, -78, 88, -40, -44, 25, 20, -57, 50"
values_89,14,-108,"{12, -80, -38, -106, -86, -52, 90, 105, 10, -38, 122, 6, -18, 50"
values_48,19,-116,"{110, 82, -120, -6, -125, 57, 95, -41, -67, 38, -80, 10, -33, -127, -2, 45, 37, 56, -24"
values_99,3,-108,"{23, -46, -45"
values_60,28,72,"{-121, -17, 33, 57, -108, 15, -89, 4, -46, -98, -14, -112, -63, 6, 58, 89, -73, 68, -5, -56, -58, -70, 87, 78, -125, -112, 83, 103"
values_34,7,67,"{100, 44, -106, -65, -126, -14, 106"
values_31,7,44,"{-52, 69, 77, 9, 43, -119, 24"
values_37,7,-24,"{121, -35, -21, 103, -80, -69, 84"
values_76,14,40,"{-109, -36, 108, 84, 106, -51, -107, -4, -109, -101, 88, -90, 18, 116"
values_19,6,-108,"{86, 107, -111, -37, 49, -96"
values_45,19,-81,"{-5, 65, -103, 117, -81, 113, -69, -31, 44, 29, 9, -98, 47, 49, -46, -97, 113, -1, 123"
values_68,28,-116,"{79, 96, 42, 71, 60, -38, -8, -116, 48, -81, 117, -37, 3, -93, 113, 24, 31, 80, -106, -68, -50, -54, 115, 54, -56, 85, 30, 112"
values_35,7,-81,"{-102, 73, -124, -105, -45, 107, -81"
values_80,14,72,"{-33, -88, -109, 89, 73, -71, -107, 41, -65, -78, -113, 27, 11, -120"
values_77,14,-24,"{19, -104, 41, 107, -62, 72, 41, 23, 82, -67, -15, -123, 44, 27"
values_29,9,-108,"{-78, -46, -74, -29, 18, 107, 4, 100, -62"
values_55,29,-81,"{-125, 3, -62, 64, 81, 77, 125, -9, 3, 43, -49, 36, -8, -92, -29, -107, -111, 2, 123, -63, 94, -18, -48, -100, -66, 61, 31, -89, -60"
values_40,19,72,"{77, -112, 91, 30, -119, 40, 88, -94, 69, -98, -107, -104, -5, 103, 38, 89, -21, 114, -57"
