inputName,size,a[size]
values_53,24,"{7527297582667964010, -526694781232214292, -1652613804866192986, 7982421820219234931, 2905423450848352917, 4709019270741573857, 1680731455073427299, 4834368922311174854, -5230799282423011999, 4590190666471408047, 343747866831894314, -152327414629065360, 4987494473756396182, 5677326320085407854, 3375492209023055222, -5104807737920413735, -534543043103975916, -3039337233580997869, -5532155073725792908, 6281899626345983604, -8205614301968104586, 462165578688755847, 7610198449073211622, 565553062722943485"
values_43,7,"{8638115908226939959, 3568385095665928293, -3792519772082235417, 5952351829870954121, -7562793281816341948, 1889243188564667228, -1264265365309610057"
values_42,19,"{-7604847290331771832, 2082567558845932707, 8566960638707957178, -6470649967334997106, -5340269597900115628, -4199653494799595910, 6516095973228482717, 6189847511535911883, -5361465479882095794, -5570430067322563865, -4985544382229508793, 712582561099082425, 2966925273856429795, -7485846439086506754, -9117055056975788425, 1753553516467590471, -1931905588382061081, 3308829480586719165, 6361802165047629231"
values_0,11,"{-7970653736980517632, -5505611125501924546, 7506075093983845609, 1407894478362398187, -3477517202892837252, 5201403440646109133, -8503072660311346327, -8837133630655969108, 1085780078371433719, -7098120103417024374, -8584826177187041702"
values_61,29,"{-4220551995077713157, 8817988784728437335, 4213653651245224909, -3911175279879541786, 5076048574059369805, 4605970428284856177, 514310697019974007, -4185902728795843413, -4011014361125359534, 6887849226708770688, 5699472459238914292, -90902088734522357, -1984447147423171321, -599531953247168224, 3018857177500069417, 898429503760643503, 8435627147372022940, -6183674385180570837, 4452816011815783242, -2085406653967556717, 1503823155970933737, 5870263238973730344, -314703052906424010, -4940016702987101796, -3526500488272405934, -578329899496738434, -1451296956177788492, -6779901179971527541, -4428901370445471736"
values_97,12,"{8842013412708751215, -4733346593068690856, 9120745172894323306, -4109976070577014527, -8947937491820322063, -6447863524904778676, -2011723442720131708, -5851742218360898581, -1737715091801588644, -7566456454038450177, 6546557660768787256, 7603873282968216265"
values_14,27,"{7229820673851603887, 925618041283515981, 377943061524662050, 9033365735108630965, 4646825366456745375, -1441888533747880544, -9115812945806320996, 8931977308945787447, 434624732960972284, 3046633965021231444, -469024403770276467, -7848302771268704151, 6468193365617644208, -3397707843354315561, -2627309612957668880, -658516321205139954, -6255051523334783612, 5806944797778791214, 1807112790883358582, -5887579473311400504, 8954592336667009716, 3482150328136604268, -8555068118539849582, 2875319577607739218, 3696064610960367636, -8473523141266760159, 1223255009760685468"
values_87,16,"{-2112067858136732848, 6185124518825274841, 1925500915946415341, 7051735115350681661, 7431524574593071631, 515490526110663586, -7100544967388906150, 1301815785779325022, 291269498580598587, -3342051420332769819, -2900788541598537254, 3500580676135332014, 119937778371589556, -2837245823947890290, 5862662689138770239, -6474503918782024466"
values_50,12,"{6612583077706057385, -3473274004352129959, -3419118810270951877, -6216211241013794133, 7558377076792976879, 6985541219124514326, -2708341430337593065, 6013137322012008884, 1246349639499823688, -6997010316056052765, 4041148187928599981, 7724362422329058911"
values_83,22,"{-3398685762161587384, 9151033687518536366, 9108875636544322246, 9206049074272711138, 1000454761876864826, -5904034992765744571, -9020609900257725785, -8428339640053055937, 305779267108234734, 1500711536116532087, -83139814820772876, 2777333832339006458, 1562171309327614731, 6170768544644065055, -8649443625954603797, -5874287124578084489, 6132924558787258146, 5633483160638890290, 6589958307966351161, -1315724541955841911, 7291048337621106083, -5458658017253824549"
values_67,18,"{-2847197852362898765, -4686598061264248764, 3419172423838248338, 160477236751050860, -1937677351547655354, 6306163655004120691, 2686482770680070424, -6379139982227595722, 8787464433156947885, -7227765451752876164, 7824928744103392111, -7019041069795910296, 1630275716699540696, -7609300024074966456, 6867456319437684712, -3734769679554089098, 7484184003894614443, -2186046116406574272"
values_86,14,"{-8240467546675427527, 7249908545309143295, 8865697915095067115, -1414613107634187647, -5061897767176014050, -201085448987948980, -4273271963390829015, 4040486912343620635, -385903635040010735, 77682359135432455, 2843468838054066731, 805851786444038826, -1145582554907386833, 889941272095626639"
values_23,3,"{-4297854409091135127, -1165032868476054351, 7876577849960845337"
values_64,9,"{4682492203854733329, -7244638064002345179, -1443709222483476517, 4017268360846860375, -3963191031500918657, 2883635025038794584, -1685848350898165332, -3042567026284863436, 6658291386798373059"
values_44,11,"{-9123624132493176450, 4215999181255518971, -5824442622912942342, 5329813061369502068, 198373715479684865, -328679349468084758, 8765911215015412694, -4747176009513044571, -5688506850196188989, 7568481396783675281, -1962128632849948273"
values_71,12,"{-5128125877340036, 655144773706805795, 5588665653005296985, -4835309553730378349, -4348423031058534409, 6978593645955290063, 6084309004573124223, 5138476320116829970, 9094895825317695604, 7694114844152646748, 4937576869501565640, 2411343854080387541"
values_93,27,"{6609952573176478832, -5889226356697694585, -223354071745592661, 3849374277199836942, -1624022656014152097, -6610008319908839496, -1134385196077921815, -7766886503120558251, -8171832958752606229, 7991195422364874487, 9126619743818233335, -4347482385091307174, 3034549586042620994, -3079091137337906814, 1822916695694981503, 8514664650546535731, 2280704567712652721, -4563808782997392171, -5764388141210593892, 7411861469944101283, -848854307028001586, 2121338050778863440, -4081073970155990382, 7444135606814736598, -5598998167021825160, 3889444345616967810, -88168610133786473"
values_88,12,"{-6488103950073383287, 8337330834982657403, -7052013665056211722, 2080619003756514009, 828014167864869738, -5247891494304918532, -3989581028745118732, -5770638961165107150, 5263069120355429432, 9187855597915437680, -6374184179637043017, 6171032447645787658"
values_26,6,"{-6238274301594405313, -4702824639436028442, 1057073355495598715, -4670131624394376889, 6997266769045012171, -5698418365289183476"
values_59,32,"{-1255842926734515760, 6579065640392127397, -6056499594553780813, 8552210870046910784, 3399097010087955304, -6287037437026690360, 4397276816276425050, 7523469524134166840, -8130581554451244556, 4143220372592142470, 3727972719230827026, 6134922504708483837, 1907839288515155596, 3863973913349938183, 3093395986021787295, 4116247559919252012, -4532649212671933717, 6376990425162501667, 5492617953854055960, 3507383267393141973, 7605050948676749485, -5002093041930910576, 5827653005953097444, -231524961436033518, 718161021653492272, -3611672809104892775, 4325709212527680689, -8118647425467610459, -2855968582757261044, 1939084174016045730, -8981039863770113953, -2320990360989743281"
values_57,2,"{252482575786961113, 2089285766155300338"
values_82,6,"{7508096715718129077, -7314157036137254258, 7284390958238560517, -5949902318167163078, -2839555199535372141, 6382219655783910876"
values_75,9,"{6769623774213306892, 7903262018157531412, -2154779178034837676, -3630847126556788837, -8043443087700057525, 8614250491506989122, -3388454266308941111, 8679734842993921671, -5411942649355018852"
values_51,24,"{4881589745153835859, 9218276783103923079, 3272889410572592902, 7770733676524789795, -8144337620713417395, 1919729964772130965, 156366891606466467, -5002965320470100242, 6343892053070784051, 7966723763572774499, -7307390457367769279, -4496583256635909433, -1116563634180690956, 6455522756216024138, -4096653593835756710, -6584624357392938279, 7900204482663839673, -7638766328261985677, -9104499393137799791, 2209378150546175210, 6608413977875890427, 1780961638063168933, -5708490971530339829, -9051253548775782392"
values_7,2,"{-7319937605075146839, 4715532893857937026"
values_92,6,"{4136090618173284728, 1290507714937656516, 4638525607166584752, 11927745412555865, 846189197598838314, -7083170662576184933"
values_56,4,"{1292120650643428732, -8225883156917727956, 8276326859035692354, -8155820434121289577"
values_47,19,"{7979484524686340265, 5598741209755526999, 5690583417855030233, -7786061836190063907, 2611787521476168615, -3036101799298240563, -3960589730983088063, 4825852447708392731, 5901561040860724506, -2647664555568834641, 2294770829110989067, -6751687042937442524, -9194265762624659999, -6640042649545497210, -5045985847350864484, -5136264989623837933, -2730498187002859199, -6580724643080245667, -7557557325076498321"
values_95,28,"{-2532351780598039064, 5018037654312643853, 5213743981294370401, -3223870674569455925, -4012900449599378874, -394360015649690449, 2455181136932522738, -8439277650373531346, -5581789674023133361, 1146940695610325562, 7856179826655298183, -7765459894319534784, -928074629382211152, -7830552567264100454, 7041094492237314687, 999012363333248944, -5240020871141699091, 3126173872829388609, 1156589531508731209, 7647743038710661250, 7718943402453288574, 901134517729879546, -8106193163324441757, -2342713334966335043, 646666500905129131, -956987383811702107, -2347913433307634976, -5522418894081212195"
values_98,23,"{-5008121666084420985, 779234369014077989, 3859960483674656802, -5265788545797382395, -7177400045670528620, -4277188526598419082, -9111352735922475619, 3299756957028626506, -2967097215797427772, 319776109633117008, 1459398456365122611, 3052379036469496245, 6363715436942688570, -7616699145254583407, -405162894007344620, 2791324405739644717, 5484535894652822985, 7283155502155280433, -6731591210141102159, 4632970175779790924, -1250591043334258148, 859305402835642957, -7961531072274383961"
values_8,2,"{-3755948744644278415, 2605445543978769184"
values_18,16,"{7709182773786196693, -7858784574758036847, 8323608481692047953, -2937102970561224001, 6547992732790275322, -1467691280106543551, 6017404926200859188, -4379992694589416994, 5205592761760204512, 3814593545722497429, -8915889602778199355, -8221175978081654633, -297585849025304373, -2290771574112559480, 6785776118761417780, -1410712696628862452"
values_28,17,"{5685974529058454191, 5886210850128081129, 4718712551173966709, 6793272720696152734, 8089459200400788179, -5145842276543141431, -7797214611190217755, 5551490881536047086, -3861287229447840142, -1816844972653157373, -3153693868105393995, -1520651509061431806, -6988080108044331955, -4700791863463730253, 4050018576514912333, -6801283230151825922, -7030895208871164227"
values_81,14,"{94193999376458494, 4375905100907097366, -7787683915634488013, -1368713341371346913, 1668252487204858884, 7028723080179097277, 296809136439502812, 3788958320071497660, 1544560175560836129, -5482350405328702912, -599725759886613568, -7866546989677902306, 7539747349144009692, -1766962586432268030"
values_17,31,"{-7022457923480197785, 7154262835105808454, -4595407729119618633, -1993955280694213861, 7222417523459965525, -1190586877943556385, 4855921118580139167, -6334761808812524105, -1134428430680868672, -276397535294489, -8748331154751557221, -5089052307374982439, 9189255832820375308, -6727980974888848909, 876243848334689474, 5733750131669487109, -6157583565186943699, -6221089762652926601, -7929822575620880511, -5247067943951789214, -8764759337065129972, -1134873885486335592, -380384277227521531, -8705911553155894456, 8729963232928948688, 7033160965171325716, 1957026498658443238, 730335644977108438, 4385286769536977936, -4203499982497337117, -4547093067239507180"
values_38,25,"{3004833551589684239, 8203948704415459349, -1046362535386282802, 5895707929156242228, 4007457764049812793, -5725072734399135167, 628450496139097086, -5299355427665972799, -1519440435883485030, 777603422131801337, 6790038333558129185, 7613744839401371474, -3679902245844690401, -3990645888477987956, 3847621350908086034, 8108589915677912060, 7658346527899075058, 5111150658478786278, 2805724106686304586, 5733587405949462442, -6213238382719386457, 3680552714836647011, 5561284155010082101, -7547750004757939997, -5734596861118627924"
values_41,4,"{-5602197513688138389, -1878994096238770614, 2038919282951583309, -9049029535325466002"
values_73,7,"{-1292918201100500741, 1696366441065709851, 7838404096572817188, 9135749085074079027, -6447409458144234470, 7352542289915987393, 462454022176451039"
values_66,14,"{200833129720313828, 785344702518276044, -3098620997214480361, 5853389292820501895, -2738977688249200838, 4161658519486231368, -8057970263183563692, 2792127330076618574, -8580735300005489298, 1458137292174061234, -7224184004335309591, 2967941477263921393, -6396160762262972493, 4768904351588055113"
values_58,22,"{-6941058009111533821, 8629571794624780171, 4961745782892875488, 5489371189436307275, 279752203699685457, -3829024388669494782, -475326725617637741, 6615763389357686599, 3453301212923278729, 5385982036060231657, -688014684939708465, -7067027331761983592, -2710469633472331571, 2885482873364354040, 1100467991974344919, -3418911918621615867, 307217156242251585, 2965676323806668003, -996646202634009764, -3476832275909797410, -1059104794809832441, 8997517208729692607"
values_70,21,"{-7023712200793582321, 4575674348988586668, 7137300636732313440, 6156829860002038730, 2370818867903415081, 6520855728356649236, -1498980991017775762, -5484058862455295466, -8064722511393116950, 4821038737639790808, -4790231067195524936, 738470000657993165, -2159434541739988445, -4114093735098008867, -2970272287831233166, 7297070172167528984, -4895295221146915932, -5437612010669917847, -2068825067858741299, -892089227859208985, -6294806128155039230"
values_46,22,"{-2323683479046290193, 6861407758672070807, 7815940017706063538, 7241696778984824248, -8270588764780270180, 2618158949972923069, -4152522981603082069, 6548617854544304849, -2812568564014901523, 4351992990456583942, 232709585305764324, 1895371220913557217, 4772625334885589909, 5945985768543570423, 8506722235709943035, -7306060200488602563, 2298949148298399894, 7648273290791874685, 1338586685754949177, -7958158876568577802, -7950189982481110275, -3433829145236986473"
values_11,19,"{-6888688220551421801, -645180237877132796, -1234845530341442178, 982881821018504323, 3074467522697437342, 7088941098740981344, -6104093060479203295, -463468904512818855, 1129482643871245501, -1058731393954637541, 5774801410770104610, -987281886107587107, 4996904775753155370, 3016455397070785904, -1936052277477030069, 4407470726782256711, -2816285643746279766, 462817975906703623, 4451322791766402219"
values_33,9,"{-4578136417420067531, -9121632908719734730, -5285241520503961433, 432388928176567768, -2787080386460254991, -7511809264594641269, -3211280054024312120, -7777516372799849749, -5424074008239885580"
values_72,19,"{4899000008227217105, 1315585694386601875, 8811989224375146025, -1511336242556622222, -6894731629793369926, -7542776514110148145, -6893667672302722298, 6417345091308145797, 43042872907900276, 8255674127238464728, 2502297339083361533, -6473438200555348700, -5892711550919693708, 235832944451158521, 8089839946647977795, 6169737362584395173, 8193152735174639652, -5900198448348064101, -1819515231399170907"
values_6,25,"{4259491029193704836, -2245644547478701532, 6382511574207655978, 5383425245636906781, 5051699325271355565, 4516633824942033557, -3404621390203330610, 4898502930807257238, 2453196008786600926, 4762756922521834809, 8485404866194601100, 8050587381715158346, -5640832232129718882, -5445518098623932851, 5310658354620603827, -4375612876423948734, 3071822913001101582, 8787474284159143066, 7136850412326621305, -3863429708684683518, 8022956842880768205, -3216821236567196693, 7289212411601972647, 3721192376542922940, 1844737304422375807"
values_10,12,"{3859200753787449047, -8757190855468469741, 1130930015675294211, -3316786203179527749, 2222245763711068174, -5225333628148052969, 1000490666734645221, 2547282594312052218, 5671915187149713815, -7455993139252970777, -2645796743754519095, 4433659412723673345"
values_27,16,"{1305718165168669283, 3646566251375765201, 2557521747173092775, -4023379958799704165, 4723152945371165039, -7451360571546137807, -3453202026959276074, -1346456973987115117, 4009172558537644104, -3454971391627231208, 3119498568491202418, 4249569973353082893, 5318921652847274866, -1073215017613132180, 39520640095561452, -6540786605832864602"
values_24,6,"{6370464897452658271, 2533074065910438180, -6320209368806013406, -7167355950787178636, -5401324934226081222, 7146806133601649738"
values_3,30,"{-2590137795019708412, -7794016626734320416, 3243903580991977366, -5608156143548055579, 617414002924316312, -5737666032307809883, -1641332337318425828, -8103471753986146870, 3020949166202245980, -557660181791093620, -2472566949060333690, 4797053211198112716, 9077959386450422790, -2364819336073079899, 7992654998838194546, -2277534678588421959, 6165305441017926872, -5847793921113166525, 7408765000859951869, 899851730415104536, 6113915720602943841, -5081221439275268207, 8883252173528616492, -5559304427082806006, -2431926353117450269, 8770535792369598212, 4893646816136593655, 4907229275332545347, 6214305340739611545, 1209228426160469193"
values_69,14,"{5451915431448714292, -6465470792431856294, -6592769549252060176, 1246236430325862969, 8115052132113140176, -3478782062212667753, -2575581088886752575, -4473549894331512790, 1122766038631287056, 2585308740111410232, -5622488635726615438, 3702904657347912669, 4645413357796389737, 651830112077553688"
values_36,28,"{-9145977970857385998, -4112020386618394413, 6804772871266735015, -4218857585734948137, 1962444209208410084, 9215371971987311996, -377728639772071738, -199880513507739364, 23927279384526750, -9080484330039105767, 6206984056192984115, -6435502074737932619, 7089004006408781673, 4353112565039837131, -9202046139850007315, 141317646396776131, -1600260097472170969, -8507117143557437470, 7429115452930482054, -2691467103380169832, 4247108753183051903, -79325579872141657, 8531626735142419627, 168833078959910394, 4851422726331100481, -6511525193863569196, -7084332485236193709, -6095906372541142623"
values_21,10,"{-1320623176729720858, -8805702257115165724, 5779282226053344600, 8968678320919268456, 1343989325464361663, 6912531954866357256, -24829290977128349, -7738247807718023127, 2123961374257590100, -8990019145900973590"
values_5,24,"{-1265410785521277184, 4984283625393368670, 3819179586203721371, -6233004877708464374, -4051695357714072096, -4425184254766350719, 8292761652599338215, -2399321048094840684, -4988437344197830111, 4707494330996375894, -4724754064677020646, -7822228584775365010, -2930736463301682646, 5784428172478756901, -5088238142418057521, -1748019024400963517, -8513610796304080070, -253174829430751998, -1401398875718573591, 1332807923116759745, -2562762590410926708, -5810622783357004948, -1855227592602085864, -6765891077242219450"
values_49,26,"{-3099914614281944076, 8401119972301848644, 4093866100730955690, 3692191591041686822, 6727654820609463197, -4309936321334036322, 3107723681430004529, -4923196827209130292, 1435914436981042906, 5531646386295389947, -8240083805390570957, 7611698829560784970, -6216158702446520488, 3916365877052798260, 1669067260206866287, -973599042922492702, -792702919590180570, 3377754157449233207, 2450353332040437502, -6932032895189896941, -548031912023381997, -4888451170827729167, -5423450260706738879, 2834096778160071580, -7026319372364381967, -6785942905293896123"
values_1,7,"{-4273405017923112597, -9091728861561489673, 7137387169346634880, 4322620988100332998, 1574586020140450770, -6743347196517396821, -4103337832616067765"
values_2,19,"{-4008858353580477501, 4859408484138065762, -2818180329100889918, -5273693258796719290, -7180588806837057350, 4174910251672289083, 2525168207994921193, -2984277152405716643, 7915110038874134156, -4184854084615581420, -6806017912084765323, 259909898599094331, 7589646052429361492, -3712836147940764123, 434633729251378187, 4466741817849344101, -762207409061497841, 1346200870295090085, -8195056748574260200"
values_13,19,"{8213304304616219507, 7485243198974303837, -8645975858137883257, -2474475135519489141, -3570017552029402563, -6100451710581667055, 4877445070648561151, -5178755419300568829, -1108119651129295772, -8784346139614310471, -3213928266791687587, 343882063807508829, -7745568126851398647, 6701927942824405772, -3095795695388983497, -1954668177602489204, 6629607668068460446, -5781334946875796642, -8348058039290651838"
values_32,22,"{8646919820143801008, -8923907446523080365, -4139872561343095114, -3542937091517073276, 2672477537918571085, -6726121159176115807, -6429573030566219359, 3288677874332627639, 2735288391898022361, -5390273389489368113, 5089245975356554241, -2359295823254085896, 8449969364470985247, 7746157501134130477, 4175477088878619560, -6750768769924695034, -5049787439633948538, -4611650764808125747, 3746838243197032264, 6543781092848477504, -1688422367434671977, -4648866515890396095"
values_39,3,"{-2380719409321303668, -8295287208075598651, -3029831883829396630"
values_4,11,"{8990950977593490499, 3634283205416808429, -3657127192025931996, 4021999193545012257, -740079876741105905, -8505538971603764777, -8729809960724764038, 8651580185862073580, 5282072398326085155, 1321651667628808814, 5029357602096443967"
values_65,15,"{6214959972813453371, -9199122410817540295, 634361246028467080, -6068700781653659366, -9126732738307651471, 8125986154088572713, 2499367427535963366, -2475176980850830632, -5727465910661781930, 768746565403304746, 7477625001463224283, 6466938024679354988, -7362994860130096041, 2234083099133762621, -1710338823250111343"
values_85,12,"{-6036194711410234710, 5997168491904233231, -3755329568863759770, -5643913320982268694, -2638768312974667266, -3251515115037686612, -6471821919285450662, 8203570271973594878, 6867599051863292542, -663499736501981117, -848943845191153801, -8319467100589015016"
values_62,10,"{-4120977700242399464, 1291869545215652474, 2667140857760976404, -3626083736203590143, -787171443360154343, -3580089425309252181, -1156431877712273077, -9072447979809244822, 6625110008967873377, -845610414819230370"
values_91,2,"{7739321579839063439, 9158194107038435201"
values_25,22,"{946626669013256055, -1211428978492451559, 5771856564386737888, 6537141072290991656, -8639585999844526726, -2731506024887199799, 2141588032554890196, -4562290097521904037, 3322180690745210132, 441254769588081614, -2467946184034733812, 9103928015299560245, -6269700150948458485, 2129469474320514646, -1593288057061893650, -6432924759968645671, -4926242803010897568, -1248734431039087962, 8931508607560644015, 4490981948943845601, -9028378506237773183, -6870380392383119102"
values_63,2,"{-5267318409861703203, 1123295038650957952"
values_12,22,"{-8955063821507186097, -5645602442651777189, -5646448325416809123, -4871652764880703508, 4933351167782776938, -202920985779561617, 947647324080688361, -2589442116274542842, -176076970458081515, -9003488015764245496, 3139885850997056924, 6431598217743956565, 7916365082417200459, 8625391017676464384, -5339113478667634467, -7200045046192121678, 5267973643096119833, -3583666919374355455, 6142224674496472319, 3086439009043459075, 447410068847066341, 65091750255786545"
values_79,30,"{3027046815812212220, -6813261078396163836, 9121390009523966095, -4424021405352821629, 8457739997818892645, -6114748507932195822, -3395647816537183245, -5855462726461071975, -6450979910742225084, 6138471658531300642, 5555098072710631107, -2229537118548324137, 4688023279533342138, 4211185086786041254, 2752752871670436648, 8589991936755835570, -7137429871982832514, 2735235970410213941, 5960024020859980940, -8888129237714793788, -5977391792837275911, 3355355033244137543, -2192095403236519053, 9165364718302592324, 774028795719253080, -4596556757085598758, -1331062548979446343, -8373853218050092045, 7594518807332898209, 1426178860017576685"
values_54,20,"{-6056639644549546800, -6891923352247265350, 2637557177181271188, -5043998810641456156, -7892075219117208349, 7515939922883658466, 166960317849227457, -442221230175353140, -8284982936751474202, 9034507567571774021, 5618618220850468794, -4953122184060684028, -2094733132446367103, 3012587734365353361, -7767112835762828195, -5022685973270875277, 4743470529875180912, 5260069305654229683, -4456471096850745565, -7778610304755129891"
values_9,12,"{-9209088249080827805, 2733857146605965860, -4546554900841324078, -3746710635291707200, 3622869792027019490, -5119924683026104001, -4607388439567677401, -381777443823005918, -1318463590552939310, 4773614761975048338, -520457784013254501, 7368068625146052215"
values_74,5,"{-2392705836548739691, 6640029645902863648, 3889815323193595817, -2387243908859898757, -5932243000997711594"
values_22,5,"{-3698318193370574976, 2432548044053071644, -8219543408790050234, -7333743369408720457, -7729806723041343774"
values_89,28,"{4344273282815942279, 4194336656067585127, 1014348303679683489, -2608481468084215217, 1608056825119919123, 825109537701257390, 6072472687645459623, -5192238246605766996, -7639489227335267695, -8990345161857428323, -199927090332122705, 5937601149560327361, 2474566545946881197, 3071751051069035209, 2465960785067318052, -3316577784446817909, 6963363680930080782, -189500236549784475, 2692482083673615697, -7332632689819982387, -4078499383713987713, -984627582402103641, -1455778348808300250, 5753361115505265719, 5488392383203178251, 2748341538706402831, 6460478131231067266, 2805194727396357349"
values_48,9,"{-5137626694702719037, -2432827745208387231, 8110031595705004807, 6292284311595384899, 6067061794554547911, -7506884297944128149, -1905674474660852690, 8837407420058048457, 3592032911730012836"
values_99,13,"{-728832869664550029, -3813836310762448570, -3976720724749707071, -1885866413348645239, 6320291106165451247, -5574792615961706717, 4380328395168372468, 6788298869500085159, -8224044878348514073, 2751411733750244619, 3075727587330643357, 7583188616862677293, -348107005852738475"
values_60,20,"{-4657662158933547759, -250607627898203003, 7183032525214454941, 1174407120184982700, -8202263004199215289, 2465099169783232010, 6036809780900161007, 17929781546014575, 5108356431232187640, -4740773418325802921, 3717032923861796408, 3649071733766282087, -5142125690552297897, -6870301714364895397, -2538393984149149422, -4147081903837336376, 9003157056787263115, -2750274538517950250, -7329496150630809739, -3517198727083064555"
values_34,15,"{-2170043329398427729, -3826237987969287264, -8333112466835207124, 163931160528277629, 6807452343057864324, 650152402709083356, 7042442632530000358, 2904098653385896637, -2877735926038730057, -1120139296790504238, 8298680712245751510, -2634966868311050433, 3170561912765735584, -7286102652140414538, 5184094756448197975"
values_31,23,"{-5204225627188921151, 3764270191811048268, -7984599522998783861, 1562937279236034018, -6092687654442203307, 8391901847130246396, -7663567244613094292, 8555639912828467524, -6208949032948571606, -3797864905620878347, 6752473813950053119, 7618147413950167566, 242763481101369312, 6345081138135076358, -7201650993963650546, -6625959783053446643, -5632450036400922887, 1970380649667413898, 179785640870432628, -1720085369287723406, 7953797321939375481, 2204247216430955678, -9069931345455333558"
values_37,12,"{4050268167817218156, 8064292468330721188, 129342245813756226, -5307708260301119556, -7473269692061422304, 2945980763015049645, -6001730366715029743, -1035678694132326884, -1715774553280439550, -7903096729091647584, -7865219043767780641, 6637327746599037777"
values_76,12,"{-4567919146552604284, -4372606368037417058, 5430168515953352709, -328498536001700525, 4714007272406603142, 3619804095061595846, 693821005605360211, 8524111404290843793, 8742098458932185611, 2761742591174479208, 7283415871775022207, 1767014608941958046"
values_19,22,"{-601418007986988381, 6481061802557269341, -4274798642355263976, 3886779907267707004, 2122723724779863137, 3092651884657302425, 2491549120875901566, -4302680583269607021, 2270834614136091071, -7721563090930873216, -8609098869175060106, -2920599918667564004, -6820129933127065510, -3814477194576756582, -3938347264420314388, -5381386398958503800, -7347336525540704483, 1291177849623378942, -2364092412126732572, -3286878992714623622, -234450383777105632, -6096759185876974848"
values_45,31,"{4876299569572760129, 3999223811576785659, 1642158540025192221, -8558118690073555032, -3076175427230819118, -4658101891544386053, 6653803417578795400, -5314632003568194071, -1023118347936009012, -4632866837647983665, -8561608070624853430, -4386851488769673898, -7090663032933444396, 8155021217908768196, -5258835919534395679, 933239252059195433, 3727716438386975488, 1143898802112569298, 1788355949108334226, 6047714787568844485, -5402495730133185079, -5363737391828779736, 1160148425008748988, -6274972596299011885, -6567114703010037263, -4392297945352364804, -7572943046806563260, 4462825604394741052, -6409050213895225218, -2549679618651697400, -8234071193422301306"
values_68,7,"{-4387761465323475600, -4912560507383389180, 8432878434935639410, -4691482124374027060, -8868654152545266114, 7510070752144952770, 5951389619081907841"
