inputName,n,key,arr[n]
values_53,3,463740089,"{-775021517, -387992669, -116430471"
values_43,24,463740089,"{120563759, -17826728, -1024934261, 1408244096, -299663169, -1433518609, 142995463, -319409048, 938743479, 1454951172, 1995964098, -456485790, -435516178, 1873549084, -180584080, -2081768189, 1417179378, 1746820833, -155431528, -1710612607, 1707474653, -1539847051, -1940805476, 94910606"
values_42,24,-1814159707,"{-1434440732, -614223694, 2003362887, -1353621196, 2028552337, 1472036215, 875211964, 2074555977, -1596251285, -1309289415, 1843376099, -892734014, 1355925769, -223409507, 1631811523, 552912620, -1288474743, -1550711155, 502740344, -313407983, -913727841, -1811156130, -1945474085, -562471472"
values_0,8,66234386,"{-2128082116, 1691950333, 952899946, -1969205983, -935919513, 299388948, 30218575, 587299346"
values_61,26,-1800800414,"{-1322321560, -1824864145, 1119218787, -2026474062, -94830512, 594871123, 932442252, 1176423460, -1036869751, -1952759643, 151321271, 1731711997, -1186073086, 240722645, -516115377, 1580798366, 612156791, 477848486, 263235718, -1945344199, 1644859863, -1475778334, -543883590, -1974942956, -1050020374, -700881737"
values_97,22,379190824,"{-1857371411, -323542721, 1007037543, 419920622, 130894279, 1973038689, -624843159, -1650107450, -246909412, 380906994, -456749632, 846874827, 1565408485, 605964563, -4626606, 514373518, 18826560, -410241257, 463719420, -879023715, -649458534, -1922551272"
values_14,32,1563166068,"{-965490909, -1385802840, -1735366657, 823522043, 1021404091, 1338768586, -960278596, -659135268, 1451440560, -1336424804, 1805290922, 494762604, 1896543792, 258753667, 309744518, 1898822373, 730670521, -299881726, 1284385626, 779895084, -129307390, 1416395337, -1908649350, 288553041, -1347825247, -945481258, 2116168559, -702178101, -127303402, 583960666, -954547343, -1348030377"
values_87,15,379190824,"{489645916, -348617106, 982228727, 1058982072, 1152144113, -2102177781, -1274205292, 918068148, 468096629, -164607604, 376618847, 1159875895, -433506998, 637988218, 1975238160"
values_50,3,66234386,"{1206943938, -118578484, -1347402107"
values_83,15,463740089,"{-1773846183, -1968832449, 1540298708, 1745045213, 627400544, 1474632149, -65483208, -2079971050, 1641716371, -571568432, -1565984157, -1011314294, -785025204, -984643622, 1819295360"
values_67,26,379190824,"{-1166711063, 2072252061, 461930583, -741829757, -189511313, 267136796, -1687966530, -978229688, 921812758, -2001324045, 1719272006, 413148241, -1692142293, 834803329, -729945094, 1356532665, -410445584, -1438641899, -1605822572, 1355452709, -1092203724, 293218366, 808095613, -1475184512, 974728845, 1720540355"
values_86,15,1284385676,"{565997229, 523180003, -1822310133, -777167543, -1003451780, -1580003059, -1968129382, -10841566, 1500015920, 1308512468, 2109978797, 1265164289, 24729401, -1096654789, 950111432"
values_23,24,463740089,"{2089743694, -937296870, -1471314424, -904480544, 2087873315, 931220593, -311558025, -493117583, -1275054983, 1936510706, 706264588, 299259413, -401427246, 1303572346, 1052699908, -282278907, 656439416, 33094268, -642239118, -802570054, 644150699, 938517928, 1891928534, -2095985553"
values_64,26,1563166068,"{-1222796471, -769524808, -878216163, 1403294770, 416541649, 454279860, 1376100327, -49686566, -598858243, 2104459191, -410169172, 364310996, -1190788203, 645235934, 414240771, -492311568, 211796166, -1254392049, 1898263921, -2017325378, 1465375215, -135571651, 1388649557, 1967983738, 379412990, -1728994442"
values_44,24,1563166068,"{121149399, -1500959566, -10307094, -221737553, 624200976, 302183104, 1687548657, 237398648, 1018971317, -2075876369, -1766881899, -829051138, -346480628, -725495111, 464227889, 1207084894, 1658286692, -1942239626, 1302193481, 1601940778, 1284909740, 1240485455, 410834836, 1229912839"
values_71,8,-1800800414,"{-1541174201, 2046408911, -495381140, 2052754944, -2122300536, 1739626507, -1853683381, 1580487750"
values_93,22,463740089,"{1066743490, -930749341, -2009225672, -1804842935, 2105059946, 850372071, 231586743, 442932155, 250239336, 564745576, -1157962379, 1555171708, -395494951, -873495768, -2029128707, 2004778623, 1637005739, -1379625247, -1727305639, -1520641571, -2127593038, -1257555057"
values_88,15,1019134294,"{-1306254858, 169759955, -1799388119, 1642524271, -1475387692, 407263539, 1059863725, 2053248039, 1642147203, -7735986, 932750043, 657836900, -958394211, 2046916614, 426644668"
values_26,24,1284385676,"{-1979257979, -622244876, 1220860390, -2060328086, -1707395665, -327731943, 874456895, 777812973, -435816950, -1461975695, -345324560, -41519252, 1085014347, -1009647910, -1277074848, 489039511, -737300634, -1727838220, 777202209, -1400572314, 485389409, 1306377791, 344577469, 1507425572"
values_59,3,21184468,"{-1968960783, 1861447596, 188179949"
values_57,3,379190824,"{-1892343608, -226363079, -1025659535"
values_82,15,-1814159707,"{1709259474, 2110134300, -140819670, 295989613, -874078355, 798667942, 905733716, -485670823, 1366071687, 1810815385, 302508807, -753373442, 90539976, -1082212277, -207972406"
values_75,8,1678070952,"{1157726024, -560373422, -1126455733, -215849236, 240796836, 1535926715, -333581788, -669580304"
values_51,3,-1800800414,"{-1703087779, -578199473, -1233227968"
values_7,8,379190824,"{1841295784, 1419870088, -405674187, 2034631471, 552206885, -1306830302, -507536149, -1800605992"
values_92,22,-1814159707,"{-416064563, -1655320923, 1164432927, -1002537712, 271690814, -1738765508, 1598545550, -1720084133, 231884154, 1565129019, 1926716654, -1968968164, 920167532, -494838549, -711867718, 1203071489, -330617337, 29545181, -550526528, -293379246, 1771203770, 1021540729"
values_56,3,1284385676,"{1221413346, 550992297, 671536661"
values_47,24,379190824,"{-891274739, -1268169323, -1782206998, -379118683, -1659990985, 698953487, 2044808405, 1303248583, -386779921, 649344170, 764649547, -361837832, -1920044095, 715851385, -1765495449, -1947851713, -901009469, 1521343742, -168470568, -373341907, -340250527, -1540133350, 1873407098, 1933566483"
values_95,22,1678070952,"{-26530883, -881487279, -621569552, -1768479215, -430000604, -313285109, 1423217159, 704810753, 554430692, -1217543672, 1609769895, -1529976917, -1283226126, -8276167, -1898772724, 1062725008, 1573601117, -1284920669, 1084339085, -607953576, 303908635, -778242407"
values_98,22,1019134294,"{1365497267, -1991400233, -1774528964, -1764796606, 1360333827, 621054666, 759590409, 1887977054, 352358556, 122911986, -248093553, -898106136, -20770126, 1310578678, -1289646520, 82259821, -1609539017, 135786431, 1635207236, -363743566, -375293006, -1022866734"
values_8,8,1019134294,"{-854580615, 2090507536, -829310339, 457806669, -1057518015, -2110483460, 1417145652, 906597299"
values_18,32,1019134294,"{1404921591, -1230118702, -1753155375, -1650696064, 59017640, 1960997154, 2114493982, 326983765, 1766308827, 1287788929, -574547455, 63512898, 1696766227, 1381424196, -1297187159, -1460783494, 2028919467, 2043316491, -770194543, 2113262370, -2141110774, 252434311, -1773373941, -1318727236, -864447376, -885645302, 517577159, 1500640632, 1969789890, -1213796488, -1410551634, -303916874"
values_28,24,1019134294,"{1360113994, -1516727045, 675100377, 1922341928, 1649255440, 2085900191, -1796598732, 1612138327, 477071311, 2088702632, 181989717, 419867983, -1141643828, 1160946599, 1911531375, -1061110850, 946813914, -625897685, -391066644, 1998021893, -1801769820, 1874962489, -1704527057, -613370031"
values_81,15,-1800800414,"{2089055870, -765140374, 1684166756, 1531466743, 2071784997, 1483712789, 1024467065, 1686979949, -1136809372, -757386233, -2059615590, -683469933, 1343637598, 2072175957, 567724590"
values_17,32,379190824,"{387654586, -1618953016, -114721726, 1540772122, -2137793730, -1504936997, -89264833, 204387064, -1954697514, 305409082, -315293245, -1265326081, 1180466089, -370812370, -447456866, 1936478995, -395225066, -13394875, 455634468, 1105812944, -722877643, 1389941041, -285250459, 1274897233, -447039805, 431972462, -614287601, -1847831935, -1776571927, 1261760211, -1939104203, -972312713"
values_38,25,1019134294,"{-411537625, -821893916, -1910524658, -117444972, -1392710663, 1706775810, -1113227139, 68878543, 1265310259, 510814104, 435700464, 1748555859, -1928785569, 1160802672, -1216769106, -1924501576, 1936457408, 1412035829, -711547604, 206848300, 972881634, -1746645535, 789908720, 866263065, -140323949"
values_41,24,-1800800414,"{-362799872, -1719090053, -1414049182, -2019771471, 794215031, -138577214, -544570998, 359720744, -1318182400, 38430480, -1204345913, 1748976907, 1780002907, -1287655779, 160170969, 957852739, 532680020, -1038850413, 188709614, -798638244, -147434692, 1869915001, 2394535, -1172419521"
values_73,8,463740089,"{865129641, -1510966921, -373615146, 515025210, 1661944434, 553950763, 616033698, 799813237"
values_66,26,1284385676,"{437500464, -829935111, -1575480737, 1047489104, 2132993206, 1595433188, -1208353116, 1519320898, 959796851, -731323982, -1668134698, 1723701923, -256546160, -533796656, -644900057, 1232147658, -1842007894, 503909029, 1985966528, -763301713, 851864690, 629614871, 335015778, -22432136, 982000011, -705439328"
values_58,3,1019134294,"{159294511, 1665918334, -1318789105"
values_70,8,66234386,"{2012217492, 456659874, -1070162373, 32435208, -1287039873, 140024519, 1298903932, -500136725"
values_46,24,1284385676,"{2015991925, 2094640461, -203398335, 1506844879, -1109363390, 2056193232, -1804104611, -1961760233, 991652829, 1015386686, -257824196, 386700728, 586440225, 1400281738, -1473314161, -1005855798, -915703705, 85084392, 557307173, 64125231, -2009477111, 605818810, 995190272, -949912888"
values_11,32,-1800800414,"{-1396251974, 2025005817, 1949189891, -877092046, 1276470356, -733504008, -1709402998, 214634407, -837544735, 1331612600, -1913054804, 1141936485, 1072521731, 1749219222, 1805238082, -503618682, -487211914, -2013989695, 2105224265, -1175538467, 1742535991, 751445240, -318868607, 179023977, -901712294, -1025232928, -780181286, -666456815, 1916542840, 998406458, -26249375, 2132875195"
values_33,25,463740089,"{-806945805, -1689370981, 2000101843, 2069637020, -1042926536, -1713106682, 1198606142, 240519156, 1145178502, 1686708658, -981268338, 270473920, 85704141, -1385895213, 344559085, -1610308778, 110673460, 1824875629, -411107322, -1449961746, -1891956436, 455074260, -11821182, -1434531936, -1292824238"
values_72,8,-1814159707,"{1061568668, 388483604, 2123631671, -815946315, 79375946, -346293451, 1306392691, -1077135876"
values_6,8,1284385676,"{-1775052597, 1395434294, 113118684, -2099001417, 643841494, -915900668, 1961213976, -547711421"
values_10,32,66234386,"{-1443903231, -136803968, 691161023, 2127590598, 1587389158, -1113493685, 1456419903, 1251574216, 1592209431, 1422058470, 190539116, 829857944, -1963729936, 816103735, 1735935331, 2094447832, 983246176, -437026862, -2136270967, 1488010529, 207104583, 692594860, -1292879070, 1068236187, -1989079144, 821175663, 165335908, 48682871, 717343205, 21324633, 1296684648, -1026012183"
values_27,24,379190824,"{1168183614, -1286574442, -1756469085, 160799614, 72252627, 1883496703, -1147550150, -774437607, 1470532299, 634129210, 1269583624, -1267759347, -390403078, 568670165, -137716602, 1039116133, -1989187825, -34196033, -754965828, -1400860008, 582410244, 400716831, -1843993025, 400412049"
values_24,24,1563166068,"{-1931246893, -1169151249, 1887590301, -1460587330, -687363083, -1252767253, 1157856483, -726487024, 1959864912, -203393171, -717645753, 422049777, 629806993, 1165932603, 1710946358, 86249709, -1805380022, -1688449558, -1236693646, -1996868231, 271563035, 93715245, -1302601943, 2061908857"
values_3,8,463740089,"{767281457, 494699446, -1187269237, -1849710276, 809449080, -1533546254, -1744690554, 154423394"
values_69,26,21184468,"{1113275010, -196023589, -1049700427, 237376667, 1990197169, 1166121158, 265677801, 945036841, -1778944488, 1673097303, -355987093, 1297853036, -1504580693, 413098768, -840146081, 1917355586, 1359028567, 562790804, -499005297, 352336009, -309173852, 1635157967, 707478741, -236947771, 635603977, -1166002419"
values_36,25,1284385676,"{590549792, 789771772, 1812854480, -885389674, -946314663, 771055019, 825542620, -871106213, 1286184608, 1579683099, 692064898, 876695858, 1193981779, 1682090481, -235233479, 1037812272, 269605773, -216337350, -1256200395, -163676109, 1277591637, -565587714, 1699859620, -503898413, -334432506"
values_21,24,-1800800414,"{-682134750, 1806455783, 282570011, -1164943312, -2041970487, 1584576672, 1792803560, 1859037677, -1081018194, 1876319092, 1282327686, 258150607, -762202020, -1048961637, -1065822027, 1124139802, 1961634263, -2056551489, 1573618779, -946474314, 1085680952, -1182249700, -1597493393, -2094012000"
values_5,8,1678070952,"{291651240, 338116743, 1316786103, 202143746, -1908330386, 188331475, 2019120991, 2034550517"
values_49,24,21184468,"{814794982, 1613517110, -342854490, 1106507306, -1573855701, 1056609432, -477840093, -1185981504, -359628944, 252668133, -897516250, 693112596, 1082104306, -967425936, 697469655, -1001304559, -355587503, -551444806, -1589630489, 31591226, -305054342, -1472342359, 1874328406, 1851956781"
values_1,8,-1800800414,"{532149633, -2013495159, -432264233, -747438905, -1185412274, -2143583468, 456383200, 1759311165"
values_2,8,-1814159707,"{-1565095979, -2005511345, -1768843721, 1819255910, 1148532325, -1116297020, 1465965148, -2034631997"
values_13,32,463740089,"{1513634068, -1677752596, -429065763, 841966153, -835838155, 670302970, -610769626, -5141303, -2115274431, -764918084, 822566795, 1968654986, 584464350, 726242911, -1144214145, -1336234485, 1477071408, -963329931, -2093355517, 1549082720, 1009620889, 1867682597, 1352542014, -1095831524, 990926062, 1869826520, -1745940357, 39399400, 2067233207, 602906822, -1330615024, -594593021"
values_32,25,-1814159707,"{968170240, 911309820, -546386974, 1011540971, -297900874, -1174061002, 1693576472, 11522575, -1249167448, -1899438061, -1304465161, 1441911839, 1469520555, -1153066209, -1925445367, 664178093, 967429288, 166557895, -865882947, -489787909, 1391707903, -1499707078, -1105559177, -906027395, 974954911"
values_39,25,21184468,"{655973035, -989354070, 525826558, -1812839615, 795719687, 1315107923, -1018980500, -1835926538, -418411611, 1693338924, 1335969192, -1025788895, 2001852556, 1134429361, 74986905, -1057611769, -417216132, -1646853869, 994987190, 1960384405, -419245625, 2140813975, -1189644124, 1531649881, -1956660145"
values_4,8,1563166068,"{-1298409387, 924138821, -1718649253, -2110337772, 914438137, -1968858593, -2078325816, 180498783"
values_65,26,1678070952,"{-936841496, -1280124558, -670258533, -1791177406, -624049328, 1831517390, -1494752681, 1070758387, -212831062, 1471906139, 594056713, 1241660863, 567033028, -673167770, -1481092618, -347163181, 1490269300, 1743566244, -1605620556, 1319725379, 849525323, -149741335, 1180018229, -365081305, 1206552294, 1965656184"
values_85,15,1678070952,"{-784842467, 48051391, 612281866, 1458388757, 2115546216, -1129298958, 1584908813, -1384980601, -1453784606, 1991291528, 1502448295, 1601720391, 563386870, 1855863819, 721997328"
values_62,26,-1814159707,"{154640359, -43507245, -367471047, -1215616797, 764699835, 1851073607, 1984543408, 385164548, 795638507, -1097597844, 956479202, -670731439, 524632485, -1376333341, 37631564, 786709230, -38808464, 696772622, -73975145, -1013593802, -1157641195, -1386619006, -75868360, -321973499, 1782169299, 275152293"
values_91,22,-1800800414,"{209159798, 940728503, 2006511282, -37938641, 487844119, 1331555062, 1653547847, -1607216304, 127852452, 1848553602, 1178506168, -704757750, -661126584, -1885188549, -334640179, 1565726735, -733941730, -1974687661, 1126901161, 2137060489, 1683177145, -760667107"
values_25,24,1678070952,"{9759092, 1931907204, -1960584264, 20433746, 1524070947, -1438905537, -171682265, -2017729461, 1804475557, -2047791794, 260547949, -185272447, 1196341492, -1210912451, -457923492, -551869824, 1986257297, 1301079163, 931111588, 1550313943, -1839080078, 28498653, -883973823, 1243507522"
values_63,26,463740089,"{-2130473960, -1222523637, 1479041544, -1266045018, -1022393675, 362539620, 1247539970, 27456794, 944568555, 1375204241, -569311594, 1200589853, 72436769, -929650231, 1167134883, 1630492885, -18800990, -1255678583, -1036513314, -1314035441, -513736001, -1684190335, 1612406894, 1234664480, 238465251, -1439851867"
values_12,32,-1814159707,"{-420519045, 1689424725, -1883202583, -869029808, -1376762016, 1921413746, 578483141, 517717717, 1747408864, 1974851373, -144968888, 880007521, -1284837290, 1303362433, 255955928, 447353377, -1144991079, 876932578, -796455928, 1873010433, 1534545358, 165147712, -50897397, -1828535923, -333958983, -388369605, 1027004025, -1583791274, -1907667704, 132911863, 1344381375, -1270127029"
values_79,8,21184468,"{330566863, -1394767949, 1452293061, -646012458, -428269215, -1430274490, -842436402, 1249185453"
values_54,3,1563166068,"{206279663, -1764275730, 404689442"
values_9,8,21184468,"{1039563068, 190706836, 2102966141, -615493333, -1912083662, -1021096251, 1933614632, -785455369"
values_74,8,1563166068,"{-1685573320, -1909453693, 124891963, -915074575, -1789755224, -2053446422, 1376891048, 1801438390"
values_22,24,-1814159707,"{1299921661, 1089847505, -1963621472, 1246658777, 1741755445, 1579770083, 323084546, -498893956, -1986108424, 613211601, -832091781, -1193192608, -1958871195, -1729495356, 201204753, 1690519535, -997619384, -1965081077, 1849746040, -83847491, -361345186, 725295383, -706322731, -557218294"
values_89,15,21184468,"{-73770979, -1666355312, 483402626, 1447721488, 1746066839, 1065010266, -1339651168, 43048492, 424896233, -43614149, -1773381861, 1184739958, 1929397905, -1027218329, -667572856"
values_48,24,1019134294,"{1009300832, 1488154127, 2139223701, -611018649, -1345666192, -364000298, 1621300771, 463519876, 1193100364, -2097782342, -139366808, 1640764171, -802165000, -182581512, 798265613, 1890438272, 636997295, 1852428059, 1442273199, 584457272, 86885676, -3810386, -943480320, -128608805"
values_99,22,21184468,"{-1296438400, 155760897, 180980171, 1681582216, -1376552444, -1071150630, 174416250, 793965334, 277084387, 139535655, -1003039814, -2024134952, -33108356, -320983359, -1832426570, 635530086, 1730024614, -114523794, -1430350984, 1836711093, -1962167434, -944064482"
values_60,26,66234386,"{93824424, -1460918542, 655867603, 1220927135, -1899567780, -369124738, -1589372164, -1813195544, 1769122711, -271038086, -833313910, -1406095817, -803239247, -2100987971, -787468800, -1944521238, -404706073, 1083370768, -789637297, 656221856, -1972432167, 259394193, 779059672, -255400358, 1022291713, -1047099289"
values_34,25,1563166068,"{1005959680, 1155599571, 1110743260, -1658794746, 1514568819, 72261128, -448418364, 427313183, 257907052, -43670386, -665845605, -763474983, -1335823533, -1196644078, 1778417339, 1080311827, 1123663540, 2133564661, -1470023167, 1915156319, 1478850681, -1372727099, 1251352223, 2098769776, 1110863301"
values_31,25,-1800800414,"{-10451589, -1993144406, 1437713899, -565056774, -1200444260, -1633197827, 893660979, 790592011, 608773314, -524585154, 949611895, 2015941941, -1556428162, 855462410, -1606286289, 911472537, 817300275, 740756446, 2057811628, -2135707703, -759269294, 1870043857, -1187556524, -1420973366, 623344230"
values_37,25,379190824,"{1466169380, 1614783573, 1756185419, 133051243, 341399781, -1766597595, 493978379, -24422279, 1544047433, 988492671, 2074461507, -629885964, -634630802, 162279431, -325471913, 49760607, 881654233, -868765206, 1608239307, -1710919708, -1301954595, 518657461, -867537696, -571446400, -2050524274"
values_76,8,1284385676,"{805001872, 73786552, -516548641, 1816687438, 1972706392, 1826486804, 1230332050, -1608607722"
values_19,32,21184468,"{-2101183045, -623468670, 730850396, 613622823, 915471459, -322220239, -1924228141, -643386102, 1900352701, -1961946062, 1781123712, -345495775, 386953564, 868158286, -1265269385, 1950035878, 2035790100, 1097503507, 1500514615, -1005713011, -917133699, -732131003, -1992663854, 1161871725, -1597348738, -318525270, -724945262, -299215743, -973815544, -1458651614, -1592588644, -1326807175"
values_45,24,1678070952,"{-603092839, 2015457955, 1541497820, -1410185471, -1033702493, -994595379, 1329178476, -1494593606, 1231438369, -1059944311, 597067656, -1935162370, 1910876819, 1796679332, 1804561931, -716026053, 249588583, 1198563632, -1387126007, 1624863880, 1300339430, 1328217378, -101776255, -1939810278"
values_68,26,1019134294,"{2135009002, -998787169, -1493788725, 55485791, 890972462, 454756898, 1601275149, 1325700624, 791581902, -1210766735, 416083206, -1030015290, -1422992873, -2014211195, -241184332, -1157657444, -1463310734, 2112464058, -1227748589, 679811389, -1993143191, -1861167650, -769823466, -1585864610, -1090173636, -1257207214"
values_35,25,1678070952,"{-1539975186, -1549697333, 1311486557, -195982619, -485616080, -1254945502, -1678917603, -1865958509, -1064555556, 1212003613, 1912682576, 1023947051, -1394473326, -1295738967, 513820208, -193853558, -864172180, 674714777, -1426999051, 2134144015, 456715334, 785148412, 1793559784, 323075874, -1906165173"
values_80,15,66234386,"{-1704184426, -2105327032, -394522504, 1327012906, -1468025013, 1946787627, 965595492, 949834795, 1516051753, 1575981550, -1610766435, 286792829, -968002203, -2083270818, -227370838"
values_77,8,379190824,"{-150042321, 63676107, 1632000021, -901046371, -412434313, -317872304, -1107181032, -1287084071"
values_29,24,21184468,"{-434683438, -1838497908, 1743774239, 1794213418, -1023133848, -633898419, -1264353948, -1850189459, -1013599268, 241779370, 1779633958, 1749805872, 1139838447, 1458199059, 920256494, -1452147847, 55036018, -1752414137, 867697761, -2078469503, -1105503436, 1387878530, 1213462697, 581560571"
values_55,3,1678070952,"{-1360099332, -876224017, 1536555555"
values_40,24,66234386,"{-1914637218, -130905047, -764146664, 551986803, 792254728, -899987224, 1133951688, -360237827, -1090382890, 1763772388, 331873200, 1752205881, -272628547, 1349832906, 39210654, -1330881516, -89519991, -575290145, -1005056300, 1854341280, 621589633, -73767271, 82343599, 179872627"
