inputName,size,a[size][size]
values_53,11,"[[4715, 2615, 18539, 24943, 31052, 25995, 27212, 22743, 10471, 2072, 21914],[28225, 15468, 31967, 3904, 15693, 16514, 26466, 18110, 21862, 26669, 3004],[16143, 31142, 2811, 9019, 22917, 23487, 5030, 7452, 3765, 3093, 849],[31894, 12859, 17551, 24348, 958, 24945, 19021, 3999, 10130, 12577, 22134],[25560, 1441, 26850, 30282, 16307, 31289, 2399, 9924, 21149, 18381, 13543],[4633, 3180, 17160, 21947, 17722, 25454, 43, 29774, 13017, 4965, 28798],[12505, 18321, 25470, 29558, 3573, 12640, 9766, 12638, 22343, 7356, 8026],[16282, 24498, 31018, 30443, 13967, 3711, 27557, 10864, 14776, 21136, 5979],[6493, 30339, 32493, 19267, 15754, 21713, 8957, 2252, 20680, 29865, 31781],[5605, 11899, 13582, 20656, 24259, 31771, 14940, 27526, 28196, 3761, 652],[27936, 22805, 28658, 2547, 14491, 17244, 3468, 3442, 9115, 21326, 2681]]"
values_43,12,"[[23513, 18224, 2675, 21805, 4281, 6669, 16434, 16604, 8033, 25746, 16242, 20709],[30672, 22543, 25931, 8224, 21568, 5636, 7716, 5848, 18837, 12174, 6567, 32196],[25714, 19241, 13271, 4275, 26227, 9105, 7295, 13948, 2459, 21398, 10674, 8656],[14281, 13883, 24026, 30798, 18506, 27008, 17476, 5997, 26554, 10978, 22025, 23358],[12831, 32527, 10247, 17519, 23979, 31755, 16056, 10083, 31428, 21473, 1642, 3397],[6299, 9155, 3207, 29915, 18594, 18877, 6349, 15212, 14521, 25631, 14894, 9784],[10079, 30644, 9033, 27857, 25757, 28322, 23157, 22893, 1641, 6219, 16573, 4040],[29352, 30933, 3587, 1035, 2318, 28376, 22491, 160, 6608, 3989, 12544, 13520],[6156, 1076, 2050, 30499, 16519, 19189, 13197, 1060, 25303, 20190, 21320, 29970],[11740, 29347, 7622, 5548, 16292, 15128, 27562, 26056, 17785, 7616, 3020, 17878],[30529, 28568, 5864, 11270, 25072, 7844, 9682, 18100, 1919, 11319, 10916, 4316],[14885, 23804, 4083, 30885, 26014, 9277, 2472, 8958, 16748, 20998, 14189, 7572]]"
values_42,6,"[[20135, 9185, 10911, 5365, 580, 16278],[31021, 15390, 20284, 1309, 15214, 6057],[30266, 15990, 9634, 1991, 11840, 31346],[15323, 26417, 31236, 31994, 14996, 10077],[4830, 1808, 8437, 14309, 7986, 1044],[28398, 10506, 20588, 14168, 7840, 796]]"
values_0,9,"[[3204, 8849, 3308, 16455, 24249, 13419, 3733, 8329, 22353],[7286, 25108, 22067, 21055, 5897, 5817, 4190, 21329, 29157],[16165, 32482, 10140, 2944, 22484, 16231, 11170, 28640, 32387],[28761, 30358, 11266, 13624, 17508, 7206, 4576, 24566, 15778],[2184, 26816, 27887, 30494, 15633, 12381, 17604, 27746, 704],[10496, 23326, 23267, 26822, 31624, 26638, 22598, 18263, 5537],[3083, 918, 28744, 13598, 11075, 17959, 24821, 18680, 8585],[31666, 7934, 15512, 4154, 4653, 22816, 10243, 20154, 17400],[24195, 11286, 4684, 32566, 12130, 21128, 29796, 25021, 24696]]"
values_61,3,"[[28131, 15280, 7994],[3103, 14529, 14128],[9006, 23970, 24727]]"
values_97,4,"[[19386, 27728, 14548, 28638],[27750, 27199, 19704, 8817],[8845, 11598, 5188, 19569],[168, 5645, 6851, 26480]]"
values_14,12,"[[6478, 28606, 2706, 20040, 23698, 1849, 26351, 13413, 24506, 31019, 13971, 11684],[10124, 13056, 31978, 32208, 9229, 24506, 15556, 10386, 18620, 1026, 23390, 13428],[21566, 25922, 19502, 12939, 18244, 12750, 22146, 22225, 27083, 24573, 10849, 4298],[5727, 17480, 6516, 22470, 10250, 26512, 23483, 10102, 27795, 5094, 19586, 14838],[6623, 4619, 30907, 25778, 31845, 25698, 24808, 14817, 10095, 27473, 12988, 1229],[1022, 9589, 27642, 22362, 10118, 18609, 22088, 1250, 15977, 31831, 2500, 15421],[30807, 1368, 13943, 29673, 10387, 16835, 30648, 1353, 17400, 20938, 21366, 30603],[28377, 10973, 29798, 11439, 19021, 15515, 14934, 11931, 4307, 21020, 2180, 18183],[28113, 21950, 3110, 18520, 17995, 26948, 18950, 13844, 23326, 31562, 32602, 9393],[10951, 18743, 29578, 18390, 22443, 12982, 200, 17754, 4906, 17501, 9820, 18887],[11261, 8253, 20122, 5126, 17019, 11680, 3648, 26973, 27115, 15359, 8246, 23325],[30805, 14257, 3365, 4254, 10143, 31859, 16065, 15989, 25199, 7094, 21286, 19687]]"
values_87,7,"[[23321, 30708, 5661, 5238, 5728, 2041, 5193],[29510, 722, 2731, 7762, 23611, 12527, 30985],[25675, 19825, 23752, 16465, 22911, 29816, 30618],[788, 10310, 6818, 20541, 16446, 13766, 12598],[30523, 31336, 30751, 18174, 23836, 22097, 19045],[25383, 13667, 1079, 7735, 480, 4596, 17632],[9967, 23218, 20408, 25531, 11698, 14900, 3005]]"
values_50,18,"[[5711, 14741, 26613, 12379, 8097, 22784, 18411, 3141, 11459, 4521, 19665, 4082, 24831, 26899, 8377, 527, 20361, 14040],[25474, 12431, 3684, 20031, 15685, 21757, 25954, 11712, 3785, 8240, 2957, 11444, 19967, 27745, 18228, 21545, 18995, 6715],[32297, 19381, 11636, 32696, 12595, 14700, 5853, 21517, 13031, 372, 30138, 3878, 7506, 22977, 5086, 3332, 9003, 120],[2776, 11794, 5174, 19985, 23083, 30707, 13967, 16826, 24314, 1315, 7526, 22647, 27228, 28500, 2049, 6756, 25624, 3533],[17245, 18554, 28583, 30621, 12758, 1280, 7122, 9007, 23865, 5247, 25664, 24632, 21949, 17908, 26796, 1381, 26410, 25776],[32401, 31718, 10940, 32312, 9217, 14450, 4072, 1852, 28270, 18676, 26848, 26674, 27732, 7702, 22909, 8789, 9437, 18470],[17052, 13659, 6547, 4033, 30703, 28757, 28074, 21191, 25500, 12322, 8223, 28186, 798, 25974, 26, 21680, 27781, 25296],[27762, 28005, 21366, 2128, 29310, 20416, 6498, 15062, 30639, 9638, 24842, 18755, 5983, 16260, 25883, 18457, 15550, 16485],[10653, 28752, 4153, 8815, 858, 26926, 3981, 3105, 26000, 9583, 21359, 13349, 4931, 5771, 7340, 3990, 27913, 23374],[5864, 18195, 24247, 8406, 18580, 29191, 22845, 15497, 7752, 32105, 32508, 21663, 18055, 6861, 13442, 22580, 16596, 15357],[21836, 1324, 23982, 26577, 14714, 6941, 5525, 20779, 12247, 20929, 12575, 7614, 25546, 2148, 2749, 16242, 25499, 16329],[19462, 27310, 12970, 31833, 30531, 21110, 10576, 23799, 110, 28092, 8398, 8578, 11982, 9120, 14144, 15263, 18103, 7124],[25942, 19157, 19173, 11011, 19418, 4118, 1672, 12229, 19436, 26836, 13327, 7277, 157, 28063, 14779, 4946, 5185, 20729],[8646, 28818, 6943, 10366, 30548, 24020, 2204, 16694, 11584, 25969, 31095, 25949, 29615, 5125, 6157, 32080, 21755, 27551],[24246, 27380, 17354, 26962, 4183, 23054, 13820, 24014, 2376, 20788, 12351, 10624, 6911, 15541, 556, 24738, 19562, 32323],[32277, 28438, 32268, 28286, 32393, 27267, 14693, 25460, 24744, 582, 9114, 16375, 30383, 19176, 18356, 29750, 17718, 13979],[9382, 27163, 32480, 19694, 18869, 11273, 21933, 31645, 21175, 28026, 2618, 10169, 27250, 464, 14414, 26547, 9581, 12133],[5371, 6749, 14207, 3640, 32065, 5485, 3121, 10779, 9153, 8691, 28911, 31106, 2389, 1298, 5147, 10120, 17116, 1121]]"
values_83,12,"[[25895, 28331, 4714, 1858, 1990, 15829, 2602, 448, 11621, 22114, 8979, 16446],[18499, 20375, 24403, 112, 6221, 8101, 24844, 4806, 5766, 27695, 5933, 916],[14077, 16104, 24311, 884, 32437, 15197, 17984, 3232, 5017, 26278, 15373, 11677],[5897, 5902, 17173, 25530, 30372, 2434, 19397, 32594, 4079, 15329, 1903, 6598],[21026, 8420, 29755, 15169, 3686, 11210, 6531, 30259, 14982, 19030, 14962, 9819],[27119, 15813, 6796, 27108, 21749, 20554, 29069, 3657, 9190, 3501, 29523, 22263],[7803, 6987, 30688, 21819, 10977, 14590, 8243, 26004, 17693, 28010, 8703, 16137],[21015, 16812, 16419, 18374, 29274, 17192, 1772, 7101, 31179, 20068, 21029, 17783],[21599, 8273, 25778, 25994, 15450, 31490, 20565, 18336, 10971, 26613, 2368, 4275],[5373, 26353, 12643, 8247, 11449, 17462, 29623, 4681, 19354, 11946, 5854, 2744],[28016, 28041, 24200, 2501, 22430, 19499, 26811, 23666, 11342, 11862, 21679, 7183],[11775, 1954, 5663, 22013, 29456, 5872, 13567, 3871, 19898, 2639, 22904, 12444]]"
values_67,6,"[[25989, 5967, 29084, 28143, 27753, 13300],[14312, 13259, 30126, 6651, 4194, 8976],[18702, 312, 14875, 19241, 28245, 2276],[28173, 6147, 5369, 24058, 31384, 14336],[29329, 17013, 23424, 24335, 2488, 8937],[31843, 31914, 719, 31469, 22462, 13588]]"
values_86,16,"[[17830, 18170, 3808, 27272, 31830, 30045, 24376, 25001, 13265, 16395, 22742, 11603, 16905, 22071, 4994, 31360],[14780, 5764, 20389, 30929, 17384, 631, 6683, 6593, 20338, 32244, 4019, 25880, 22921, 20670, 29278, 18144],[15850, 18746, 2368, 18524, 22082, 30463, 2262, 935, 30753, 19118, 8691, 3823, 15440, 6909, 2486, 4701],[21419, 25276, 15036, 28568, 4170, 1276, 6302, 15246, 22234, 15155, 28521, 31408, 30698, 7904, 3739, 1870],[23394, 12509, 971, 30511, 18295, 10435, 23231, 18198, 26859, 11885, 12602, 23680, 22607, 452, 5082, 10033],[1656, 25367, 9670, 11086, 5730, 2237, 5487, 13979, 24413, 23488, 13718, 29564, 27690, 30313, 27467, 12979],[6884, 27335, 27947, 2693, 28331, 2424, 22191, 11214, 12862, 28006, 2820, 24316, 30681, 2639, 18409, 23112],[31134, 15276, 3368, 28478, 2625, 29236, 6879, 7152, 29753, 27391, 20465, 25271, 26620, 22130, 9570, 3892],[15775, 6776, 7938, 9600, 28798, 13233, 6602, 15746, 30696, 14753, 26776, 7901, 11826, 26740, 9443, 16811],[18702, 8331, 7598, 28868, 15940, 5105, 26212, 6888, 10181, 30474, 4877, 23628, 15478, 6266, 21782, 22955],[30837, 18547, 3086, 1649, 14317, 8983, 27070, 4323, 16468, 706, 14713, 10260, 46, 16029, 20417, 5273],[3827, 10357, 7074, 8956, 4522, 603, 22002, 16502, 25255, 4778, 21352, 16358, 2500, 14503, 1343, 17673],[12213, 21081, 30596, 13385, 24629, 9997, 7089, 21546, 21255, 4104, 6339, 22688, 11441, 28319, 15465, 6663],[5278, 17228, 8302, 10459, 3023, 5548, 4060, 16356, 63, 7560, 19324, 18777, 32231, 2023, 21002, 27062],[19522, 25843, 5733, 22518, 8138, 2963, 11759, 17190, 18306, 167, 14203, 19846, 22729, 5644, 17426, 10366],[30147, 3559, 19748, 13421, 3471, 7063, 30720, 5175, 2858, 3443, 25805, 13266, 29397, 19613, 24742, 11888]]"
values_23,15,"[[7036, 3279, 31285, 6196, 12497, 28217, 11225, 28690, 11216, 1600, 5383, 28153, 19444, 19502, 24187],[20948, 27762, 15670, 2527, 14701, 29630, 10484, 13038, 7307, 14114, 32509, 4268, 20067, 19004, 10637],[5290, 2550, 4515, 2607, 1381, 7864, 27017, 25954, 12366, 2297, 19138, 14618, 24210, 5712, 26426],[18859, 31437, 30269, 7506, 10623, 5748, 28371, 27001, 13288, 3798, 14386, 30513, 28582, 8174, 29383],[16107, 17067, 3539, 31371, 25252, 18680, 17981, 4174, 178, 10949, 2746, 10374, 25690, 26198, 28729],[6776, 24497, 13057, 30979, 9652, 8044, 32379, 1412, 30676, 26652, 23928, 418, 5092, 24535, 18349],[11297, 18720, 21397, 16551, 9641, 12361, 25713, 7772, 11664, 11465, 32063, 6203, 16584, 21124, 797],[12143, 17827, 2439, 12403, 14954, 20778, 12700, 32460, 9645, 3770, 16221, 21624, 30993, 9105, 10524],[21838, 15417, 12006, 1540, 16353, 21398, 13137, 29842, 5623, 21503, 12521, 17841, 14431, 8563, 30764],[15174, 365, 25400, 17219, 28963, 31377, 12464, 22885, 19454, 25331, 18532, 12891, 31086, 25883, 2505],[9789, 10665, 4087, 9610, 13955, 1558, 19754, 13554, 27895, 28392, 30419, 1978, 31919, 12061, 3502],[27569, 20582, 389, 29620, 2434, 15873, 6290, 22980, 13453, 20769, 626, 9566, 7736, 1740, 13027],[32679, 1198, 3214, 24695, 19815, 27206, 13773, 11823, 1577, 32425, 23339, 167, 12586, 8892, 13361],[25165, 18819, 27241, 23075, 31290, 12993, 21522, 9236, 5140, 16010, 21067, 17375, 24937, 23452, 12541],[13896, 24141, 8236, 11141, 20774, 27768, 28833, 3675, 2123, 9646, 21561, 2750, 26630, 24627, 4331]]"
values_64,6,"[[21329, 13072, 13388, 6147, 5511, 4046],[2913, 8832, 26408, 13901, 23157, 23235],[28417, 3098, 28935, 14802, 32422, 5915],[32692, 19638, 21769, 30357, 10606, 11881],[4727, 5455, 16763, 16744, 12437, 1513],[20601, 17068, 4587, 32450, 26569, 19353]]"
values_44,11,"[[19706, 26136, 8595, 25210, 11094, 14721, 2702, 17446, 12463, 1008, 18955],[25208, 15373, 1600, 20969, 2360, 21472, 15789, 909, 22765, 6715, 907],[10830, 1635, 21610, 66, 193, 9337, 6816, 7233, 9181, 6546, 8277],[30946, 26623, 16103, 15945, 17545, 22752, 15248, 18605, 18115, 7553, 29539],[5634, 11615, 19288, 26615, 28450, 15128, 22552, 6553, 17148, 22948, 1750],[22837, 25356, 19607, 5946, 3768, 13476, 17031, 12408, 22764, 28346, 1193],[2919, 14853, 10981, 25168, 11965, 17428, 9840, 6941, 25509, 21495, 12523],[28937, 11859, 17741, 14170, 17478, 27689, 7874, 18362, 12806, 13550, 16741],[18462, 5221, 14909, 19306, 8844, 10341, 17469, 4121, 30365, 22739, 14144],[16653, 18935, 2296, 24631, 14362, 29035, 10764, 7544, 16192, 27009, 3677],[15268, 12353, 31716, 27405, 27587, 1871, 10272, 27709, 14780, 32704, 3296]]"
values_71,2,"[[20707, 18747],[2717, 16423]]"
